年份,旅館名稱,散客人數(FIT),團體客人數(Group),住客總人次,本國旅客,日本,美國,南韓,港澳,新加坡,馬來西亞,泰國,中國大陸,歐洲地區
2024,高雄市,864207.0,360828.0,1225035.0,909578.0,71316.0,63063.0,40113.0,30769.0,11062.0,7844.0,6500.0,15184.0,18092.0
2024,高雄市,94798.0,40719.0,135517.0,113197.0,4682.0,2241.0,3754.0,3885.0,864.0,681.0,548.0,701.0,1528.0
2024,高雄市,959005.0,401547.0,1360552.0,1022775.0,75998.0,65304.0,43867.0,34654.0,11926.0,8525.0,7048.0,15885.0,19620.0
2024,宜蘭縣,474197.0,78039.0,552236.0,531846.0,666.0,3328.0,1201.0,6365.0,4648.0,975.0,217.0,539.0,543.0
2024,宜蘭縣,108211.0,107092.0,215303.0,204981.0,116.0,196.0,1704.0,3922.0,1642.0,2121.0,13.0,200.0,162.0
2024,宜蘭縣,582408.0,185131.0,767539.0,736827.0,782.0,3524.0,2905.0,10287.0,6290.0,3096.0,230.0,739.0,705.0
2024,新竹縣,115467.0,18310.0,133777.0,53081.0,3444.0,33247.0,7522.0,474.0,5090.0,2009.0,218.0,6193.0,5640.0
2024,新竹縣,76979.0,12203.0,89182.0,35387.0,2298.0,22165.0,5014.0,316.0,3395.0,1336.0,146.0,4127.0,3757.0
2024,新竹縣,192446.0,30513.0,222959.0,88468.0,5742.0,55412.0,12536.0,790.0,8485.0,3345.0,364.0,10320.0,9397.0
2024,苗栗縣,69987.0,22992.0,92979.0,88003.0,855.0,184.0,461.0,229.0,213.0,142.0,32.0,672.0,1110.0
2024,苗栗縣,69987.0,22992.0,92979.0,88003.0,855.0,184.0,461.0,229.0,213.0,142.0,32.0,672.0,1110.0
2024,南投縣,135682.0,59783.0,195465.0,169704.0,2397.0,11635.0,217.0,1666.0,2642.0,386.0,492.0,1414.0,1652.0
2024,南投縣,24509.0,22549.0,47058.0,43153.0,77.0,1078.0,71.0,381.0,466.0,242.0,164.0,380.0,187.0
2024,南投縣,160191.0,82332.0,242523.0,212857.0,2474.0,12713.0,288.0,2047.0,3108.0,628.0,656.0,1794.0,1839.0
2024,嘉義縣,45044.0,32428.0,77472.0,72896.0,183.0,1512.0,70.0,356.0,821.0,225.0,38.0,212.0,372.0
2024,嘉義縣,45044.0,32428.0,77472.0,72896.0,183.0,1512.0,70.0,356.0,821.0,225.0,38.0,212.0,372.0
2024,屏東縣,256346.0,118424.0,374770.0,351381.0,1573.0,3597.0,5112.0,2619.0,796.0,412.0,15.0,1556.0,5736.0
2024,屏東縣,51815.0,35509.0,87324.0,51685.0,10.0,73.0,35.0,93.0,20.0,0.0,0.0,219.0,19.0
2024,屏東縣,308161.0,153933.0,462094.0,403066.0,1583.0,3670.0,5147.0,2712.0,816.0,412.0,15.0,1775.0,5755.0
2024,臺東縣,200470.0,29823.0,230293.0,216524.0,337.0,2194.0,33.0,413.0,87.0,32.0,0.0,109.0,1045.0
2024,臺東縣,53768.0,33554.0,87322.0,84084.0,173.0,1770.0,72.0,192.0,189.0,40.0,395.0,164.0,24.0
2024,臺東縣,254238.0,63377.0,317615.0,300608.0,510.0,3964.0,105.0,605.0,276.0,72.0,395.0,273.0,1069.0
2024,花蓮縣,240923.0,70017.0,310940.0,296371.0,598.0,3181.0,354.0,671.0,1404.0,387.0,140.0,806.0,1759.0
2024,花蓮縣,240923.0,70017.0,310940.0,296371.0,598.0,3181.0,354.0,671.0,1404.0,387.0,140.0,806.0,1759.0
2024,澎湖縣,92318.0,58486.0,150804.0,142057.0,121.0,6332.0,40.0,122.0,24.0,28.0,0.0,43.0,193.0
2024,澎湖縣,7567.0,6385.0,13952.0,13686.0,38.0,2.0,10.0,70.0,22.0,24.0,1.0,11.0,49.0
2024,澎湖縣,99885.0,64871.0,164756.0,155743.0,159.0,6334.0,50.0,192.0,46.0,52.0,1.0,54.0,242.0
2024,基隆市,56750.0,33685.0,90435.0,84775.0,651.0,838.0,206.0,321.0,590.0,230.0,125.0,351.0,512.0
2024,基隆市,56750.0,33685.0,90435.0,84775.0,651.0,838.0,206.0,321.0,590.0,230.0,125.0,351.0,512.0
2024,新竹市,157688.0,30326.0,188014.0,120474.0,16792.0,15124.0,5096.0,1155.0,2979.0,2011.0,227.0,4562.0,9968.0
2024,新竹市,157688.0,30326.0,188014.0,120474.0,16792.0,15124.0,5096.0,1155.0,2979.0,2011.0,227.0,4562.0,9968.0
2024,嘉義市,42052.0,58361.0,100413.0,93806.0,1131.0,888.0,1477.0,194.0,622.0,163.0,151.0,401.0,290.0
2024,嘉義市,15796.0,17675.0,33471.0,30848.0,435.0,183.0,1694.0,78.0,0.0,0.0,22.0,35.0,61.0
2024,嘉義市,57848.0,76036.0,133884.0,124654.0,1566.0,1071.0,3171.0,272.0,622.0,163.0,173.0,436.0,351.0
2024,金門縣,586.0,10929.0,11515.0,8583.0,0.0,0.0,0.0,213.0,2.0,0.0,0.0,2628.0,0.0
2024,金門縣,586.0,10929.0,11515.0,8583.0,0.0,0.0,0.0,213.0,2.0,0.0,0.0,2628.0,0.0
2024,類別,,,,,,,,,,,,,
2024,福容大飯店    淡水漁人碼頭,49727.0,67105.0,116832.0,113567.0,127.0,794.0,187.0,571.0,107.0,71.0,371.0,97.0,78.0
2024,大板根渡假酒店,38672.0,42616.0,81288.0,79071.0,75.0,399.0,201.0,642.0,213.0,72.0,51.0,87.0,171.0
2024,板橋凱撒大飯店,228565.0,31762.0,260327.0,136758.0,13863.0,6219.0,43136.0,22820.0,9021.0,4154.0,1423.0,3413.0,6084.0
2024,八里福朋喜來登酒店,55999.0,40844.0,96843.0,86889.0,901.0,4222.0,474.0,715.0,415.0,134.0,0.0,1882.0,46.0
2024,瓏山林台北中和飯店,39901.0,5263.0,45164.0,29896.0,892.0,1647.0,1430.0,1668.0,702.0,751.0,224.0,2658.0,1076.0
2024,碧特弗大飯店,2204.0,1722.0,3926.0,3598.0,24.0,25.0,24.0,63.0,22.0,44.0,0.0,29.0,17.0
2024,美麗春天大飯店,387.0,0.0,387.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,福容大飯店 福隆,43003.0,23458.0,66461.0,65467.0,99.0,152.0,47.0,122.0,51.0,14.0,2.0,57.0,219.0
2024,圓山大飯店,117475.0,122373.0,239848.0,124320.0,55633.0,17298.0,7390.0,4493.0,1941.0,1219.0,815.0,12537.0,3948.0
2024,雀客藏居台北陽明山,15381.0,2714.0,18095.0,14894.0,406.0,611.0,241.0,692.0,133.0,67.0,0.0,189.0,223.0
2024,豪景大酒店,64591.0,44982.0,109573.0,21250.0,19018.0,1937.0,17799.0,9457.0,4724.0,8584.0,9702.0,3256.0,941.0
2024,國王大飯店,7313.0,17067.0,24380.0,2004.0,21553.0,172.0,115.0,77.0,29.0,19.0,11.0,193.0,81.0
2024,台北凱撒大飯店,222835.0,65431.0,288266.0,55785.0,119220.0,11138.0,28370.0,24454.0,15840.0,4905.0,2937.0,6883.0,2621.0
2024,兄弟大飯店,49817.0,29361.0,79178.0,34742.0,15656.0,6176.0,2087.0,2902.0,1859.0,1520.0,584.0,3596.0,2560.0
2024,三德大飯店,69406.0,11863.0,81269.0,20656.0,19836.0,3836.0,4461.0,11256.0,903.0,1492.0,2647.0,4507.0,1757.0
2024,亞都麗緻大飯店,67775.0,0.0,67775.0,21941.0,19297.0,4920.0,1891.0,3232.0,2704.0,766.0,427.0,2528.0,3982.0
2024,國聯大飯店,30072.0,18411.0,48483.0,27730.0,2695.0,1278.0,1544.0,773.0,674.0,564.0,415.0,997.0,286.0
2024,台北寒舍喜來登大飯店,249073.0,61803.0,310876.0,67011.0,68965.0,64864.0,14895.0,16560.0,27171.0,4613.0,3216.0,11301.0,7546.0
2024,老爺大酒店,92867.0,3218.0,96085.0,20489.0,54718.0,5128.0,1284.0,3357.0,2373.0,928.0,673.0,947.0,1472.0
2024,福華大飯店,243162.0,23596.0,266758.0,87528.0,31372.0,37817.0,28179.0,8317.0,6781.0,3509.0,2949.0,8584.0,18777.0
2024,台北君悅酒店,291944.0,100078.0,392022.0,125832.0,18422.0,138603.0,27262.0,13665.0,13946.0,2623.0,2955.0,12601.0,8796.0
2024,晶華酒店,250640.0,30736.0,281376.0,101672.0,69646.0,30692.0,27063.0,10472.0,7583.0,2445.0,2299.0,7425.0,8258.0
2024,台北遠東香格里拉,157141.0,26642.0,183783.0,34615.0,12748.0,57144.0,6110.0,13643.0,11273.0,3659.0,1191.0,5316.0,7671.0
2024,美麗信花園酒店,125225.0,18296.0,143521.0,26107.0,45788.0,9840.0,18742.0,14409.0,4405.0,1483.0,601.0,4425.0,6736.0
2024,台北寒舍艾美酒店,62172.0,5036.0,67208.0,23311.0,2072.0,15474.0,976.0,7539.0,5995.0,1648.0,548.0,2412.0,1938.0
2024,台北W飯店,133479.0,8436.0,141915.0,26069.0,8506.0,45107.0,2745.0,14918.0,11512.0,3018.0,1099.0,8309.0,5937.0
2024,台北萬豪酒店,114780.0,21186.0,135966.0,31295.0,6940.0,44465.0,16145.0,5910.0,6172.0,2086.0,1674.0,5898.0,3592.0
2024,台北美福大飯店,63387.0,4298.0,67685.0,31522.0,4227.0,11724.0,8056.0,2374.0,1581.0,623.0,244.0,1214.0,2075.0
2024,JR東日本大飯店台北,148988.0,10744.0,159732.0,38781.0,47625.0,13989.0,9233.0,19086.0,6327.0,2063.0,540.0,5138.0,4815.0
2024,天成大飯店,143756.0,7457.0,151213.0,21198.0,46117.0,11350.0,21989.0,12917.0,13911.0,2632.0,2260.0,2409.0,1100.0
2024,第一大飯店,6366.0,37791.0,44157.0,8945.0,19420.0,2295.0,287.0,993.0,683.0,400.0,409.0,309.0,824.0
2024,歐華酒店,20350.0,8523.0,28873.0,5320.0,9991.0,3106.0,1101.0,1134.0,543.0,150.0,92.0,838.0,3156.0
2024,福容大飯店  台北一館,35730.0,5770.0,41500.0,22306.0,2558.0,3284.0,1399.0,2160.0,710.0,520.0,339.0,1824.0,1388.0
2024,漢普頓酒店,43548.0,17771.0,61319.0,22612.0,15348.0,2855.0,7961.0,3983.0,1588.0,1145.0,220.0,2114.0,655.0
2024,台北君品大酒店,137471.0,11348.0,148819.0,25993.0,38804.0,15061.0,11586.0,18197.0,12415.0,2564.0,2157.0,3910.0,5588.0
2024,台北花園大酒店,148113.0,13167.0,161280.0,15876.0,9850.0,7044.0,66007.0,22163.0,12669.0,5073.0,2702.0,4240.0,522.0
2024,日勝生加賀屋國際溫泉飯店,24518.0,3287.0,27805.0,19828.0,1130.0,1115.0,167.0,3541.0,400.0,275.0,87.0,425.0,132.0
2024,北投麗禧溫泉酒店,25159.0,1170.0,26329.0,13994.0,623.0,2113.0,1492.0,4504.0,829.0,341.0,77.0,444.0,318.0
2024,台北艾麗酒店,90490.0,8922.0,99412.0,23542.0,2739.0,15209.0,4869.0,12593.0,9802.0,3018.0,1103.0,3178.0,5226.0
2024,北投老爺酒店,26754.0,1146.0,27900.0,19785.0,422.0,958.0,607.0,4215.0,549.0,295.0,51.0,227.0,137.0
2024,雀客旅館台北南京,26119.0,4909.0,31028.0,23672.0,859.0,190.0,863.0,1352.0,578.0,415.0,177.0,228.0,0.0
2024,台北敦化美憬閣酒店,13010.0,65.0,13075.0,4719.0,211.0,628.0,180.0,1155.0,545.0,180.0,91.0,872.0,446.0
2024,台北中山雅樂軒酒店,40864.0,0.0,40864.0,5949.0,6079.0,12184.0,971.0,3277.0,4877.0,1295.0,367.0,1727.0,1507.0
2024,義華酒店,41430.0,3423.0,44853.0,14500.0,1679.0,12428.0,3511.0,1831.0,2039.0,758.0,309.0,2319.0,1326.0
2024,台北漢來大飯店,86624.0,15641.0,102265.0,74195.0,3747.0,4444.0,3060.0,2698.0,1161.0,785.0,542.0,2345.0,3326.0
2024,尊爵天際大飯店,40445.0,51523.0,91968.0,11932.0,3309.0,1610.0,2549.0,0.0,1433.0,0.0,0.0,1909.0,2407.0
2024,南方莊園渡假飯店,31446.0,13662.0,45108.0,44737.0,26.0,16.0,9.0,192.0,67.0,0.0,8.0,22.0,10.0
2024,桃園國際機場凱悅酒店,135161.0,15610.0,150771.0,51840.0,13204.0,14011.0,3520.0,2509.0,3376.0,3955.0,19619.0,1235.0,3140.0
2024,桃園喜來登酒店,37495.0,16569.0,54064.0,30625.0,2143.0,10047.0,627.0,850.0,1208.0,1151.0,591.0,1364.0,1111.0
2024,名人堂花園大飯店,61526.0,7795.0,69321.0,66193.0,135.0,860.0,98.0,514.0,614.0,141.0,35.0,203.0,58.0
2024,和逸飯店桃園青埔館,119081.0,17605.0,136686.0,104613.0,2538.0,4473.0,3355.0,4873.0,5329.0,1787.0,493.0,2126.0,2244.0
2024,尊爵大飯店,30089.0,36509.0,66598.0,13595.0,4272.0,1862.0,6016.0,1109.0,598.0,8370.0,0.0,1751.0,1193.0
2024,古華花園飯店,123565.0,8720.0,132285.0,73342.0,7153.0,6345.0,3106.0,5946.0,4069.0,3421.0,1069.0,5385.0,2281.0
2024,福容大飯店   桃園,44922.0,5649.0,50571.0,21609.0,3069.0,867.0,3107.0,6550.0,753.0,4902.0,288.0,1392.0,655.0
2024,福容徠旅 林口,48653.0,13637.0,62290.0,40263.0,1495.0,1138.0,5566.0,2339.0,1188.0,1366.0,435.0,2193.0,826.0
2024,全國大飯店,49153.0,8600.0,57753.0,43423.0,5013.0,1762.0,802.0,1012.0,433.0,642.0,198.0,833.0,878.0
2024,長榮桂冠酒店(台中),65571.0,17764.0,83335.0,59947.0,5807.0,3530.0,1135.0,756.0,795.0,814.0,295.0,1294.0,4504.0
2024,台中福華大飯店,88089.0,8078.0,96167.0,70000.0,4124.0,2878.0,2262.0,1235.0,1326.0,1135.0,373.0,2158.0,4552.0
2024,台中金典酒店,67526.0,50664.0,118190.0,92448.0,6083.0,2813.0,2819.0,1886.0,1823.0,978.0,527.0,1765.0,2260.0
2024,通豪大飯店,28780.0,147.0,28927.0,26574.0,130.0,181.0,129.0,243.0,114.0,216.0,38.0,212.0,207.0
2024,龍谷大飯店,12959.0,16742.0,29701.0,29404.0,24.0,17.0,14.0,162.0,32.0,19.0,4.0,10.0,9.0
2024,裕元花園酒店,69160.0,9751.0,78911.0,60035.0,2065.0,3152.0,1929.0,1342.0,1058.0,547.0,123.0,1662.0,3255.0
2024,台中港酒店,74642.0,5191.0,79833.0,44398.0,8796.0,2857.0,1219.0,850.0,996.0,2216.0,609.0,964.0,6762.0
2024,台南大飯店,50184.0,7896.0,58080.0,35091.0,11097.0,1468.0,842.0,1781.0,1403.0,956.0,319.0,1785.0,752.0
2024,趣淘漫旅,85355.0,47789.0,133144.0,132785.0,7.0,11.0,0.0,37.0,4.0,21.0,0.0,27.0,10.0
2024,台糖長榮酒店(台南),88411.0,21412.0,109823.0,98450.0,3815.0,1798.0,666.0,562.0,410.0,444.0,148.0,389.0,1201.0
2024,台南遠東香格里拉,127557.0,17931.0,145488.0,85422.0,9152.0,13465.0,5842.0,4756.0,4068.0,1681.0,328.0,3246.0,8068.0
2024,台南大員皇冠假日酒店,91122.0,30999.0,122121.0,111573.0,770.0,2824.0,304.0,828.0,782.0,157.0,0.0,1050.0,2539.0
2024,遠百企業觀光旅館,920.0,0.0,920.0,920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,承攜行旅 高雄六合館,77243.0,22126.0,99369.0,79543.0,2529.0,330.0,2802.0,3065.0,1037.0,887.0,407.0,0.0,276.0
2024,高雄圓山大飯店,31557.0,25438.0,56995.0,50875.0,2708.0,760.0,417.0,281.0,104.0,124.0,22.0,499.0,476.0
2024,漢來大飯店,147443.0,42579.0,190022.0,122050.0,18457.0,9572.0,8173.0,3130.0,1957.0,1341.0,903.0,2127.0,6395.0
2024,高雄福華大飯店,110988.0,25933.0,136921.0,78823.0,22302.0,2764.0,6955.0,8687.0,1060.0,801.0,1603.0,1964.0,3977.0
2024,寒軒國際大飯店,89455.0,52316.0,141771.0,106891.0,12703.0,1432.0,3871.0,3286.0,997.0,970.0,546.0,2629.0,3265.0
2024,麗尊大酒店,66162.0,11057.0,77219.0,58907.0,7070.0,1690.0,2507.0,2204.0,748.0,505.0,151.0,985.0,0.0
2024,義大皇家酒店,136862.0,126286.0,263148.0,246164.0,612.0,600.0,8623.0,2226.0,567.0,1251.0,200.0,797.0,708.0
2024,高雄萬豪酒店,204497.0,55093.0,259590.0,166325.0,4935.0,45915.0,6765.0,7890.0,4592.0,1965.0,2668.0,6183.0,2995.0
2024,福容大飯店 高雄,57618.0,37452.0,95070.0,80447.0,3685.0,1171.0,2962.0,1865.0,596.0,554.0,415.0,517.0,816.0
2024,晶英國際行館,37180.0,3267.0,40447.0,32750.0,997.0,1070.0,792.0,2020.0,268.0,127.0,133.0,184.0,712.0
2024,礁溪老爺酒店,92614.0,18050.0,110664.0,106367.0,215.0,1058.0,216.0,1522.0,492.0,101.0,36.0,176.0,89.0
2024,蘭城晶英酒店,202982.0,6796.0,209778.0,201755.0,117.0,1105.0,90.0,2282.0,3073.0,281.0,11.0,83.0,204.0
2024,長榮鳳凰酒店(礁溪),89540.0,25936.0,115476.0,111549.0,158.0,1013.0,190.0,1210.0,537.0,139.0,39.0,192.0,59.0
2024,綠舞國際觀光飯店,24396.0,16292.0,40688.0,40599.0,0.0,0.0,0.0,51.0,20.0,2.0,11.0,2.0,0.0
2024,礁溪麒麟酒店,64665.0,10965.0,75630.0,71576.0,176.0,152.0,705.0,1300.0,526.0,452.0,120.0,86.0,191.0
2024,幼獅大飯店,903.0,1824.0,2727.0,2727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,山泉大飯店,26052.0,38946.0,64998.0,56662.0,34.0,12.0,1693.0,3275.0,1088.0,2032.0,0.0,0.0,124.0
2024,悅川酒店,38372.0,24523.0,62895.0,61489.0,39.0,64.0,8.0,513.0,516.0,49.0,7.0,58.0,25.0
2024,凱渡廣場酒店,42884.0,41799.0,84683.0,84103.0,43.0,120.0,3.0,134.0,38.0,40.0,6.0,142.0,13.0
2024,新竹喜來登大飯店,115467.0,18310.0,133777.0,53081.0,3444.0,33247.0,7522.0,474.0,5090.0,2009.0,218.0,6193.0,5640.0
2024,豐邑喜來登大飯店,76979.0,12203.0,89182.0,35387.0,2298.0,22165.0,5014.0,316.0,3395.0,1336.0,146.0,4127.0,3757.0
2024,馥藝金鬱金香酒店,69987.0,22992.0,92979.0,88003.0,855.0,184.0,461.0,229.0,213.0,142.0,32.0,672.0,1110.0
2024,涵碧樓大飯店,48502.0,9080.0,57582.0,47644.0,1505.0,3700.0,128.0,381.0,752.0,173.0,158.0,648.0,908.0
2024,雲品溫泉酒店日月潭,84577.0,49804.0,134381.0,118704.0,888.0,7890.0,89.0,1267.0,1878.0,207.0,326.0,746.0,740.0
2024,日月潭力麗溫德姆溫泉酒店,24509.0,22549.0,47058.0,43153.0,77.0,1078.0,71.0,381.0,466.0,242.0,164.0,380.0,187.0
2024,漢來日月行館,2603.0,899.0,3502.0,3356.0,4.0,45.0,0.0,18.0,12.0,6.0,8.0,20.0,4.0
2024,名都觀光渡假大飯店,4206.0,14928.0,19134.0,19134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,阿里山賓館(現代館),34250.0,14676.0,48926.0,45101.0,155.0,1260.0,59.0,296.0,689.0,187.0,32.0,177.0,311.0
2024,阿里山賓館(歷史館),6588.0,2824.0,9412.0,8661.0,28.0,252.0,11.0,60.0,132.0,38.0,6.0,35.0,61.0
2024,凱撒大飯店,140535.0,19336.0,159871.0,146850.0,764.0,2115.0,3652.0,1733.0,540.0,124.0,15.0,950.0,1960.0
2024,墾丁福華渡假飯店,115811.0,99088.0,214899.0,204531.0,809.0,1482.0,1460.0,886.0,256.0,288.0,0.0,606.0,3776.0
2024,墾丁怡灣渡假酒店,51815.0,35509.0,87324.0,51685.0,10.0,73.0,35.0,93.0,20.0,0.0,0.0,219.0,19.0
2024,知本老爺大酒店,71852.0,15431.0,87283.0,83684.0,253.0,1665.0,11.0,208.0,75.0,9.0,0.0,54.0,942.0
2024,娜路彎大酒店,118672.0,14392.0,133064.0,122894.0,84.0,529.0,22.0,205.0,12.0,23.0,0.0,55.0,103.0
2024,樂樂日暉溫泉酒店,9946.0,0.0,9946.0,9946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,台東桂田喜來登酒店,53768.0,33554.0,87322.0,84084.0,173.0,1770.0,72.0,192.0,189.0,40.0,395.0,164.0,24.0
2024,花蓮翰品酒店,14267.0,1246.0,15513.0,14759.0,150.0,135.0,37.0,91.0,61.0,120.0,0.0,0.0,58.0
2024,美侖大飯店,64974.0,15829.0,80803.0,76467.0,264.0,1120.0,103.0,184.0,686.0,123.0,31.0,454.0,412.0
2024,太魯閣晶英酒店,20846.0,7029.0,27875.0,24375.0,72.0,1149.0,101.0,94.0,442.0,55.0,76.0,53.0,975.0
2024,遠雄悅來大飯店,79017.0,14918.0,93935.0,92207.0,78.0,341.0,88.0,175.0,172.0,60.0,21.0,175.0,260.0
2024,瑞穗天合國際觀光酒店,61819.0,30995.0,92814.0,88563.0,34.0,436.0,25.0,127.0,43.0,29.0,12.0,124.0,54.0
2024,澎湖福朋喜來登酒店,92318.0,58486.0,150804.0,142057.0,121.0,6332.0,40.0,122.0,24.0,28.0,0.0,43.0,193.0
2024,寶華大飯店,7567.0,6385.0,13952.0,13686.0,38.0,2.0,10.0,70.0,22.0,24.0,1.0,11.0,49.0
2024,長榮桂冠酒店(基隆),56750.0,33685.0,90435.0,84775.0,651.0,838.0,206.0,321.0,590.0,230.0,125.0,351.0,512.0
2024,新竹老爺大酒店,74797.0,14343.0,89140.0,61197.0,8459.0,7117.0,1288.0,260.0,694.0,475.0,74.0,2242.0,4305.0
2024,新竹國賓大飯店,82891.0,15983.0,98874.0,59277.0,8333.0,8007.0,3808.0,895.0,2285.0,1536.0,153.0,2320.0,5663.0
2024,耐斯王子大飯店,42052.0,58361.0,100413.0,93806.0,1131.0,888.0,1477.0,194.0,622.0,163.0,151.0,401.0,290.0
2024,鈺通大飯店,15796.0,17675.0,33471.0,30848.0,435.0,183.0,1694.0,78.0,0.0,0.0,22.0,35.0,61.0
2024,陸島酒店,586.0,10929.0,11515.0,8583.0,0.0,0.0,0.0,213.0,2.0,0.0,0.0,2628.0,0.0
2025,地區名稱Region,,,,,,,,,,,,,
2025,新北市,340606.0,220880.0,561486.0,380948.0,26958.0,15979.0,48439.0,28965.0,14240.0,7178.0,2302.0,6204.0,7208.0
2025,新北市,73908.0,29702.0,103610.0,83669.0,935.0,1694.0,3792.0,1726.0,873.0,1585.0,576.0,3586.0,632.0
2025,新北市,414514.0,250582.0,665096.0,464617.0,27893.0,17673.0,52231.0,30691.0,15113.0,8763.0,2878.0,9790.0,7840.0
2025,臺北市,2633105.0,679779.0,3312884.0,887259.0,706638.0,591485.0,214816.0,175454.0,134832.0,54035.0,27760.0,109387.0,104993.0
2025,臺北市,943096.0,141973.0,1085069.0,364539.0,156785.0,97222.0,136212.0,82360.0,59579.0,18793.0,9339.0,29570.0,26524.0
2025,臺北市,3576201.0,821752.0,4397953.0,1251798.0,863423.0,688707.0,351028.0,257814.0,194411.0,72828.0,37099.0,138957.0,131517.0
2025,桃園市,426180.0,135635.0,561815.0,325725.0,18746.0,44224.0,9952.0,7537.0,12857.0,6423.0,14949.0,8393.0,10771.0
2025,桃園市,286824.0,59630.0,346454.0,170328.0,22955.0,12810.0,19814.0,10426.0,6106.0,12152.0,2576.0,17741.0,5614.0
2025,桃園市,713004.0,195265.0,908269.0,496053.0,41701.0,57034.0,29766.0,17963.0,18963.0,18575.0,17525.0,26134.0,16385.0
2025,臺中市,294176.0,83643.0,377819.0,280491.0,24472.0,11372.0,8573.0,4261.0,4191.0,2944.0,1440.0,5458.0,15122.0
2025,臺中市,157702.0,30431.0,188133.0,125298.0,6060.0,7221.0,2784.0,1905.0,1956.0,3941.0,657.0,3328.0,16918.0
2025,臺中市,451878.0,114074.0,565952.0,405789.0,30532.0,18593.0,11357.0,6166.0,6147.0,6885.0,2097.0,8786.0,32040.0
2025,臺南市,420576.0,93183.0,513759.0,398987.0,22738.0,21870.0,11301.0,7460.0,7392.0,5259.0,934.0,8818.0,11625.0
2025,臺南市,1520.0,0.0,1520.0,1520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,臺南市,422096.0,93183.0,515279.0,400507.0,22738.0,21870.0,11301.0,7460.0,7392.0,5259.0,934.0,8818.0,11625.0
2025,高雄市,910695.0,327656.0,1238351.0,896623.0,91875.0,65686.0,44251.0,30941.0,10933.0,6683.0,4838.0,16333.0,26403.0
2025,高雄市,94483.0,59105.0,153588.0,128384.0,3565.0,3782.0,5972.0,2839.0,693.0,569.0,550.0,1611.0,1885.0
2025,高雄市,1005178.0,386761.0,1391939.0,1025007.0,95440.0,69468.0,50223.0,33780.0,11626.0,7252.0,5388.0,17944.0,28288.0
2025,宜蘭縣,502860.0,82359.0,585219.0,562026.0,1017.0,5088.0,984.0,4947.0,5601.0,1304.0,241.0,937.0,430.0
2025,宜蘭縣,133834.0,100788.0,234622.0,227829.0,48.0,192.0,687.0,2359.0,1582.0,1213.0,81.0,98.0,397.0
2025,宜蘭縣,636694.0,183147.0,819841.0,789855.0,1065.0,5280.0,1671.0,7306.0,7183.0,2517.0,322.0,1035.0,827.0
2025,新竹縣,120135.0,19763.0,139898.0,55913.0,3880.0,37227.0,6388.0,889.0,5069.0,2311.0,205.0,6653.0,5458.0
2025,新竹縣,80087.0,13174.0,93261.0,37274.0,2587.0,24815.0,4257.0,593.0,3379.0,1543.0,137.0,4435.0,3636.0
2025,新竹縣,200222.0,32937.0,233159.0,93187.0,6467.0,62042.0,10645.0,1482.0,8448.0,3854.0,342.0,11088.0,9094.0
2025,苗栗縣,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,苗栗縣,68518.0,18161.0,86679.0,80179.0,1744.0,421.0,220.0,720.0,156.0,208.0,93.0,927.0,1315.0
2025,苗栗縣,68518.0,18161.0,86679.0,80179.0,1744.0,421.0,220.0,720.0,156.0,208.0,93.0,927.0,1315.0
2025,南投縣,180385.0,51007.0,231392.0,202394.0,2137.0,13540.0,249.0,1622.0,2416.0,441.0,508.0,1723.0,2246.0
2025,南投縣,53870.0,32094.0,85964.0,80249.0,160.0,1630.0,59.0,561.0,972.0,197.0,83.0,493.0,500.0
2025,南投縣,234255.0,83101.0,317356.0,282643.0,2297.0,15170.0,308.0,2183.0,3388.0,638.0,591.0,2216.0,2746.0
2025,嘉義縣,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,嘉義縣,49825.0,29497.0,79322.0,70763.0,391.0,3015.0,133.0,585.0,1106.0,256.0,96.0,376.0,974.0
2025,嘉義縣,49825.0,29497.0,79322.0,70763.0,391.0,3015.0,133.0,585.0,1106.0,256.0,96.0,376.0,974.0
2025,屏東縣,257676.0,100147.0,357823.0,335453.0,1507.0,3447.0,5805.0,1890.0,655.0,112.0,22.0,1046.0,6046.0
2025,屏東縣,76651.0,24256.0,100907.0,100461.0,7.0,74.0,9.0,97.0,31.0,6.0,0.0,134.0,8.0
2025,屏東縣,334327.0,124403.0,458730.0,435914.0,1514.0,3521.0,5814.0,1987.0,686.0,118.0,22.0,1180.0,6054.0
2025,臺東縣,210755.0,23507.0,234262.0,218597.0,281.0,2002.0,30.0,411.0,104.0,79.0,0.0,144.0,512.0
2025,臺東縣,68961.0,40052.0,109013.0,103062.0,295.0,2764.0,103.0,369.0,328.0,63.0,630.0,931.0,170.0
