year,month,city,hotel_name,total_rooms,rooms_used,occupancy_rate,avg_price,room_revenue,food_revenue,total_revenue,employees,individual_guests,group_guests,total_guests,domestic_guests,japan_guests,korea_guests,hk_mo_guests,usa_guests,domestic_ratio,international_ratio,individual_ratio,revpar,star_rank,star_rating,has_star
2023,6,新北市,瓏山林台北中和飯店,126.0,1672,44.23280423280423,2131.702153110048,3564206,1641635,7035153,78,2865,593,3458,1862,39,43,356,100,0.5384615384615384,0.46153846153846156,0.8285135916714864,942.9116402116401,3.0,三星級,1
2023,6,新北市,碧特弗大飯店,55.0,283,17.151515151515152,2787.067137809187,788740,181410,970150,19,282,122,404,367,2,0,0,4,0.9084158415841584,0.09158415841584155,0.698019801980198,478.0242424242424,,無星等/未評鑑,0
2023,6,新北市,福容大飯店    淡水漁人碼頭,198.0,3860,64.98316498316498,4713.339896373057,18193492,17368367,39777559,154,5154,4676,9830,9490,14,2,57,188,0.965412004069176,0.034587995930823956,0.5243133265513733,3062.877441077441,4.0,四星級,1
2023,6,新北市,福容大飯店 福隆,174.0,3364,64.44444444444444,5267.949762187872,17721383,10311193,31659551,148,5900,2029,7929,7868,2,5,5,26,0.9923067221591626,0.007693277840837398,0.7441039223105057,3394.9009578544064,3.0,三星級,1
2023,6,新北市,美麗春天大飯店,34.0,0,0.0,,0,0,0,3,0,0,0,0,0,0,0,0,,,,,,無星等/未評鑑,0
2023,6,新竹市,新竹國賓大飯店,257.0,4713,61.1284046692607,3160.3367281986,14894667,26002917,46854752,264,6356,1245,7601,4767,424,375,85,695,0.6271543217997632,0.37284567820023684,0.8362057623996842,1931.863424124514,4.0,四星級,1
2023,6,新竹市,新竹老爺大酒店,208.0,4285,68.6698717948718,3157.472578763127,13529770,11940045,26495912,168,6021,1209,7230,5159,691,199,46,540,0.7135546334716459,0.28644536652835406,0.8327800829875519,2168.2323717948716,4.0,四星級,1
2023,6,新竹縣,新竹喜來登大飯店,386.0,7337,63.359240069084635,3891.39089546136,28551135,29393951,68021263,256,8054,1585,9639,4589,276,490,47,2186,0.47608673098869175,0.5239132690113082,0.8355638551716983,2465.5556994818653,4.0,四星級,1
2023,6,新竹縣,豐邑喜來登大飯店,384.0,4892,42.465277777777786,3890.860588716272,19034090,3351204,24414478,88,5370,1057,6427,3063,184,327,32,1457,0.47658316477361135,0.5234168352263886,0.8355375758518749,1652.264756944445,4.0,四星級,1
2023,6,桃園市,南方莊園渡假飯店,111.0,1504,45.16516516516517,5892.938164893617,8862979,10636529,22622085,88,2793,1099,3892,3852,0,2,24,6,0.9897225077081192,0.010277492291880796,0.7176258992805755,2661.555255255256,4.0,四星級,1
2023,6,桃園市,古華花園飯店,255.0,5991,78.31372549019608,2873.387414455016,17214464,5843203,26231992,145,9999,445,10444,6449,471,161,663,614,0.6174837227116048,0.3825162772883952,0.9573918039065492,2250.2567320261437,3.0,三星級,1
2023,6,桃園市,台北諾富特華航桃園機場飯店,476.0,8390,58.753501400560225,3554.937187127533,29825923,22175000,53403716,238,11278,395,11673,5146,849,200,174,1361,0.44084639766983635,0.5591536023301636,0.9661612267626146,2088.650070028011,4.0,四星級,1
2023,6,桃園市,名人堂花園大飯店,128.0,2725,70.96354166666666,5186.150458715596,14132260,19279902,42445462,372,8266,312,8578,8465,8,0,41,15,0.9868267661459548,0.01317323385404523,0.963627885287946,3680.2760416666656,,無星等/未評鑑,0
2023,6,桃園市,和逸飯店桃園青埔館,218.0,4232,64.70948012232415,5132.058601134216,21718872,0,24979274,104,10343,0,10343,8552,77,137,207,0,0.8268394082954655,0.17316059170453446,1.0,3320.928440366972,4.0,四星級,1
2023,6,桃園市,尊爵大飯店,218.0,2639,40.35168195718655,2694.73588480485,7111408,6700058,14391647,84,2157,1624,3781,1227,305,315,99,148,0.32451732345940226,0.6754826765405977,0.5704839989420788,1087.37125382263,3.0,三星級,1
2023,6,桃園市,尊爵天際大飯店,250.0,4199,55.986666666666665,2407.962610145273,10111035,3396666,13688310,63,3062,3201,6263,1206,159,724,0,0,0.19255947628931822,0.8074405237106818,0.48890308159029217,1348.1380000000001,3.0,三星級,1
2023,6,桃園市,桃園喜來登酒店,189.0,1995,35.18518518518519,3164.735839598998,6313648,11479308,19080043,127,2700,588,3288,1997,51,21,48,652,0.607360097323601,0.39263990267639903,0.8211678832116789,1113.5181657848327,4.0,四星級,1
2023,6,桃園市,福容大飯店   桃園,182.0,4290,78.57142857142857,2071.328904428904,8886001,4214985,13276682,66,4330,906,5236,1286,249,652,463,138,0.24560733384262795,0.7543926661573721,0.8269671504965622,1627.4727106227103,3.0,三星級,1
2023,6,澎湖縣,寶華大飯店,74.0,1405,63.288288288288285,2930.837010676157,4117826,26585,4146411,16,1503,1242,2745,2706,4,0,22,4,0.985792349726776,0.014207650273224015,0.5475409836065573,1854.876576576577,,無星等/未評鑑,0
2023,6,澎湖縣,澎湖福朋喜來登酒店,331.0,8034,80.90634441087613,4304.169653970624,34579699,26421638,66885299,196,11546,8998,20544,20177,6,11,31,113,0.9821359034267912,0.017864096573208754,0.5620132398753894,3482.346324269888,5.0,五星級,1
2023,6,花蓮縣,太魯閣晶英酒店,160.0,3524,73.41666666666666,11469.83910329171,40419713,12310840,58833089,196,7965,2188,10153,9413,8,3,6,363,0.9271151383827441,0.07288486161725594,0.7844971929478972,8420.773541666662,5.0,五星級,1
2023,6,花蓮縣,瑞穗天合國際觀光酒店,198.0,3461,58.26599326599327,12848.1750939035,44467534,5644233,51805304,218,7131,2750,9881,9654,14,0,7,130,0.9770266167391964,0.02297338326080356,0.7216880882501772,7486.116835016836,5.0,五星級,1
2023,6,花蓮縣,美侖大飯店,299.0,5531,61.66109253065775,4434.75519797505,24528631,6179876,32598313,203,11765,2771,14536,13591,19,18,30,342,0.9349889928453495,0.06501100715465047,0.8093698403962576,2734.518506131549,5.0,五星級,1
2023,6,花蓮縣,花蓮翰品酒店,156.0,3090,66.02564102564102,3172.768284789644,9803854,4429722,14492372,99,8022,923,8945,8663,12,14,23,0,0.9684740078256009,0.03152599217439911,0.8968138624930129,2094.8405982905983,,無星等/未評鑑,0
2023,6,花蓮縣,遠雄悅來大飯店,381.0,5499,48.110236220472444,5851.560283687943,32177730,16219288,55817140,356,11414,2930,14344,14115,23,6,28,92,0.9840351366424986,0.015964863357501358,0.7957334076965978,2815.199475065617,5.0,五星級,1
2023,6,苗栗縣,馥藝金鬱金香酒店,191.0,3969,69.26701570680628,2037.719324766944,8087708,4132930,12515436,94,6785,1281,8066,7721,97,50,34,19,0.9572278700719068,0.042772129928093205,0.8411852219191669,1411.467364746946,3.0,三星級,1
2023,6,金門縣,陸島酒店,47.0,801,56.80851063829787,1414.138576779026,1132725,129200,1265705,11,46,1569,1615,1615,0,0,0,0,1.0,0.0,0.02848297213622291,803.351063829787,,無星等/未評鑑,0
2023,6,高雄市,寒軒國際大飯店,375.0,6411,56.986666666666665,2213.846669786305,14192971,10375416,25312463,182,6175,3561,9736,7247,982,295,264,76,0.7443508627773213,0.2556491372226787,0.6342440427280197,1261.5974222222223,5.0,五星級,1
2023,6,高雄市,承攜行旅 高雄六合館,269.0,2095,25.960346964064428,2706.187589498807,5669463,0,5669463,39,5530,1217,6747,6141,43,40,26,4,0.9101823032458871,0.08981769675411289,0.8196235363865422,702.5356877323419,,無星等/未評鑑,0
2023,6,高雄市,晶英國際行館,147.0,1504,34.10430839002268,8865.78789893617,13334145,11869681,28338505,207,2553,371,2924,2347,39,32,120,52,0.8026675786593708,0.19733242134062923,0.8731190150478796,3023.615646258504,4.0,四星級,1
2023,6,高雄市,漢來大飯店,535.0,8692,54.155763239875384,3665.646341463415,31861798,64712727,117077922,789,12521,2198,14719,10142,739,435,179,743,0.6890413750934167,0.3109586249065833,0.8506692030708608,1985.158753894081,5.0,五星級,1
2023,6,高雄市,福容大飯店 高雄,250.0,4425,59.0,2441.065084745763,10801713,4317560,15132234,59,5069,4047,9116,7497,147,110,86,56,0.822400175515577,0.17759982448442302,0.5560552874067574,1440.2284000000002,3.0,三星級,1
2023,6,高雄市,義大皇家酒店,656.0,9305,47.28150406504065,3032.498656636217,28217400,16574848,48378555,387,12372,10359,22731,22116,7,69,134,77,0.9729444371123136,0.027055562887686402,0.544278738286921,1433.810975609756,4.0,四星級,1
2023,6,高雄市,高雄圓山大飯店,105.0,1958,62.15873015873016,2807.754851889683,5497584,9408455,17505368,131,3702,1166,4868,4500,179,25,26,34,0.924404272801972,0.07559572719802798,0.7604765817584224,1745.2647619047616,5.0,五星級,1
2023,6,高雄市,高雄福華大飯店,271.0,5850,71.95571955719558,2466.771623931624,14430614,19564441,37338887,275,7665,4121,11786,8319,1209,316,476,70,0.7058374342440183,0.29416256575598165,0.650347870354658,1774.9832718327189,5.0,五星級,1
2023,6,高雄市,高雄萬豪酒店,700.0,11956,56.93333333333334,4723.565741050518,56474952,62617786,131667254,678,17347,4774,22121,15798,249,419,422,3173,0.7141630125220378,0.28583698747796216,0.7841869716558926,2689.2834285714284,5.0,五星級,1
2023,6,高雄市,麗尊大酒店,188.0,3173,56.258865248226954,2452.0,7780196,12388551,21025540,171,4360,1429,5789,4513,596,60,184,133,0.7795819657972016,0.22041803420279837,0.7531525306615996,1379.467375886525,3.0,三星級,1
2023,7,南投縣,涵碧樓大飯店,96.0,2453,82.4260752688172,16193.83693436608,39723482,7860914,52182253,291,4317,625,4942,4439,64,11,41,246,0.8982193443949817,0.10178065560501826,0.8735329825981384,13347.944220430103,5.0,五星級,1
2023,7,南投縣,雲品溫泉酒店日月潭,211.0,3745,57.25424247057025,13445.36849132176,50352905,20954004,75980232,317,9298,1600,10898,10010,93,6,130,508,0.9185171591117637,0.08148284088823632,0.8531840704716461,7698.043877083013,5.0,五星級,1
2023,7,台中市,全國大飯店,178.0,2939,53.262051467923165,2274.731881592378,6685437,3991840,11170483,70,5160,416,5576,4266,377,110,90,115,0.7650645624103299,0.23493543758967006,0.9253945480631277,1211.5688655309893,5.0,五星級,1
2023,7,台中市,台中港酒店,200.0,5289,85.30645161290322,3033.709207789752,16045288,3162884,20706374,107,7979,452,8431,4916,859,299,97,140,0.5830862293915312,0.4169137706084688,0.9463883287866208,2587.9496774193544,3.0,三星級,1
2023,7,台中市,台中福華大飯店,155.0,4620,96.14984391259105,2920.225108225108,13491440,12186552,28264065,184,8993,877,9870,7923,311,133,138,207,0.8027355623100304,0.1972644376899696,0.911144883485309,2807.791883454735,5.0,五星級,1
2023,7,台中市,台中金典酒店,222.0,5934,86.22493461203139,2937.222615436468,17429479,25934006,58212037,264,8706,3354,12060,9600,979,72,472,214,0.7960199004975125,0.20398009950248752,0.7218905472636816,2532.618279569893,5.0,五星級,1
2023,7,台中市,裕元花園酒店,149.0,3883,84.065815111496,3596.125676023693,13963756,27166073,46698944,262,6971,420,7391,5877,211,85,208,231,0.7951562711405764,0.2048437288594236,0.9431741306994994,3023.1123619831133,5.0,五星級,1
2023,7,台中市,通豪大飯店,226.0,0,0.0,,0,0,0,12,0,0,0,0,0,0,0,0,,,,,3.0,三星級,1
2023,7,台中市,長榮桂冠酒店(台中),354.0,8323,75.84290140331693,2719.608074011775,22635298,24112805,53364922,251,6986,1337,8323,6851,398,48,74,197,0.8231406944611318,0.1768593055388682,0.8393608074011775,2062.6296701293973,5.0,五星級,1
2023,7,台中市,龍谷大飯店,189.0,933,15.924219150025602,2290.630225080386,2137158,437286,2810283,39,1084,1057,2141,2128,1,0,7,2,0.9939280709948622,0.006071929005137755,0.5063054647361046,364.7649769585254,,無星等/未評鑑,0
2023,7,台北市,JR東日本大飯店台北,288.0,7222,80.8915770609319,5335.127803932429,38530293,19291814,62366350,243,12917,1232,14149,4515,2348,433,3696,1202,0.31910382359177325,0.6808961764082267,0.9129267086013145,4315.669018817204,4.0,四星級,1
2023,7,台北市,三德大飯店,287.0,4243,47.690232662695294,1776.615602168277,7538180,4004825,17044464,73,6500,81,6581,1312,460,141,258,1267,0.19936179911867496,0.8006382008813251,0.9876918401458745,847.2721141957963,3.0,三星級,1
2023,7,台北市,亞都麗緻大飯店,219.0,3087,45.47061422889969,4248.537091026887,13115234,12380856,27939770,164,3353,0,3353,1288,567,79,239,266,0.38413361169102295,0.615866388308977,1.0,1931.8359110325525,4.0,四星級,1
2023,7,台北市,兄弟大飯店,250.0,4616,59.56129032258064,3636.724653379549,16787121,48099149,70725316,450,4466,2546,7012,3877,1168,130,308,381,0.5529092983456931,0.44709070165430687,0.636908157444381,2166.080129032258,4.0,四星級,1
2023,7,台北市,北投老爺酒店,50.0,1040,67.0967741935484,5327.358653846154,5540453,2794611,9686240,63,2301,9,2310,1537,18,29,478,116,0.6653679653679654,0.3346320346320346,0.9961038961038962,3574.485806451614,4.0,四星級,1
2023,7,台北市,北投麗禧溫泉酒店,66.0,878,42.91300097751711,15641.17312072893,13732950,7952694,24649894,150,1610,18,1628,701,24,57,501,96,0.4305896805896806,0.5694103194103194,0.9889434889434889,6712.096774193549,4.0,四星級,1
2023,7,台北市,台北W飯店,402.0,9535,76.51259829882844,8997.4670162559,85790848,30106391,131313611,374,16989,154,17143,3878,931,502,2276,5328,0.22621478154348715,0.7737852184565128,0.9910167415271539,6884.195795217462,5.0,五星級,1
2023,7,台北市,台北中山雅樂軒酒店,88.0,2506,91.86217008797654,4344.156424581006,10886456,332660,12552879,43,3889,0,3889,671,353,86,402,1249,0.17253792748778607,0.8274620725122139,1.0,3990.636363636364,,無星等/未評鑑,0
2023,7,台北市,台北凱撒大飯店,478.0,12952,87.40720745039816,3216.484326744904,41659905,15832236,60213531,132,23648,3052,26700,7618,6536,3245,4571,967,0.2853183520599251,0.7146816479400748,0.8856928838951311,2811.439128087461,4.0,四星級,1
2023,7,台北市,台北君品大酒店,286.0,5665,63.89578163771712,4597.976875551632,26047539,45554671,75221314,314,8176,2024,10200,3264,2111,467,1669,570,0.32,0.6799999999999999,0.8015686274509803,2937.9132641551987,5.0,五星級,1
2023,7,台北市,台北君悅酒店,850.0,18407,69.85578747628084,5402.019449122617,99434972,90996653,216911936,524,14768,3877,18645,6138,606,0,661,6933,0.3292035398230089,0.6707964601769911,0.7920622150710647,3773.623225806452,5.0,五星級,1
2023,7,台北市,台北寒舍喜來登大飯店,688.0,15476,72.56189047261815,4085.30356681313,63224158,110955037,195242708,767,20097,5699,25796,9534,3410,1078,2144,4883,0.3695921848348581,0.6304078151651419,0.7790742750814079,2964.373499624906,5.0,五星級,1
2023,7,台北市,台北寒舍艾美酒店,160.0,3582,72.21774193548387,9461.713567839195,33891858,59961291,103163879,330,4688,540,5228,2452,153,38,524,948,0.46901300688599845,0.5309869931140015,0.8967100229533282,6833.035887096773,5.0,五星級,1
2023,7,台北市,台北美福大飯店,146.0,2837,62.68228015908086,6364.314064152273,18055559,68922669,93600579,336,5640,403,6043,3958,108,731,329,537,0.6549726956809532,0.3450273043190468,0.9333112692371339,3989.297171895713,6.0,卓越五星,1
2023,7,台北市,台北艾麗酒店,235.0,5755,78.99794097460536,5699.030755864465,32797922,22050737,60986866,176,8212,621,8833,3234,138,639,1618,484,0.36612702366127026,0.6338729763387297,0.9296954602060455,4502.116952642416,5.0,五星級,1
2023,7,台北市,台北花園大酒店,241.0,6547,87.63217775398206,2264.132732549259,14823277,20528735,44695742,153,11064,1868,12932,2073,264,2684,2073,554,0.16030003093102382,0.8396999690689761,0.8555521187751315,1984.108820773658,4.0,四星級,1
2023,7,台北市,台北萬豪酒店,318.0,8609,87.33008723879084,5322.286676733651,45819566,66453431,139075642,524,10002,1636,11638,3206,185,720,1041,4885,0.2754768860628974,0.7245231139371027,0.8594260182161884,4647.957597890039,5.0,五星級,1
2023,7,台北市,台北遠東香格里拉,420.0,7951,61.06758832565284,6371.199345994214,50657406,52347136,118177660,475,14608,932,15540,4079,1012,398,1645,4521,0.2624839124839125,0.7375160875160875,0.94002574002574,3890.737788018433,5.0,五星級,1
2023,7,台北市,合尊酒店 S Hotel,101.0,827,26.41328648993931,3682.877871825877,3045740,247147,3670011,40,1562,0,1562,811,43,24,186,37,0.5192061459667093,0.48079385403329067,1.0,972.7690833599487,,無星等/未評鑑,0
2023,7,台北市,國王大飯店,97.0,1946,64.71566345194546,1641.833504624871,3195008,723214,3940004,47,778,1168,1946,275,1615,5,12,2,0.14131551901336073,0.8586844809866393,0.3997944501541624,1062.523445294313,3.0,三星級,1
2023,7,台北市,國聯大飯店,243.0,1616,21.452276649409267,2706.711014851485,4374045,14322,4838930,45,1442,1195,2637,1850,98,92,93,126,0.701554797117937,0.298445202882063,0.546833522942738,580.6511350059737,4.0,四星級,1
2023,7,台北市,圓山大飯店,473.0,10427,71.11095955807134,3778.29097535245,39396240,69886001,125640948,520,11775,9751,21526,13972,3147,733,937,1047,0.6490755365604386,0.3509244634395614,0.5470129146148843,2686.7789674691403,5.0,五星級,1
2023,7,台北市,天成大飯店,225.0,5920,84.87455197132616,3354.529222972973,19858813,23162441,45950330,284,11036,906,11942,2203,2523,2059,2224,636,0.1844749623178697,0.8155250376821304,0.9241333110031821,2847.1416487455194,4.0,四星級,1
2023,7,台北市,日勝生加賀屋國際溫泉飯店,91.0,843,29.88302020560085,11260.88612099644,9492927,5968113,16754489,132,1906,105,2011,1399,41,4,420,46,0.6956737941322725,0.3043262058677275,0.9477871705619095,3365.092874867068,,無星等/未評鑑,0
2023,7,台北市,晶華酒店,538.0,12534,75.15289603069913,5454.440561672252,68365958,182627885,275011162,878,22160,1527,23687,11277,4699,1711,1143,2149,0.4760839278929371,0.5239160721070629,0.9355342592983493,4099.170044369829,5.0,五星級,1
2023,7,台北市,歐華酒店,112.0,1131,32.574884792626726,3403.811671087533,3849711,5298844,10134043,97,1895,333,2228,775,576,88,178,193,0.3478456014362657,0.6521543985637344,0.8505385996409336,1108.7877304147464,4.0,四星級,1
2023,7,台北市,漢普頓酒店,129.0,2781,69.5423855963991,1873.918015102481,5211366,2227155,8996316,65,4279,1019,5298,2564,1331,170,451,214,0.48395620989052474,0.5160437901094752,0.8076632691581729,1303.1672918229556,,無星等/未評鑑,0
2023,7,台北市,福容大飯店  台北一館,120.0,2439,65.56451612903226,2931.259942599426,7149343,6593525,14444192,1,3619,383,4002,2344,209,46,351,80,0.5857071464267866,0.41429285357321344,0.9042978510744628,1921.8663978494621,4.0,四星級,1
2023,7,台北市,福華大飯店,606.0,12012,63.941232832960715,4157.925407925408,49945000,41279000,107612000,513,21023,1327,22350,9643,1563,1585,1036,2850,0.43145413870246085,0.5685458612975391,0.9406263982102908,2658.6287661024166,5.0,五星級,1
2023,7,台北市,第一大飯店,176.0,2652,48.607038123167165,1809.79826546003,4799585,9601529,35295376,32,657,4056,4713,1026,1620,30,46,251,0.21769573520050922,0.7823042647994908,0.1394016549968173,879.6893328445748,4.0,四星級,1
2023,7,台北市,美麗信花園酒店,203.0,5673,90.14778325123153,2389.539220870791,13555856,3339206,22860843,115,9660,1696,11356,3628,2823,895,1532,884,0.3194786896794646,0.6805213103205354,0.8506516379006692,2154.116637533767,,無星等/未評鑑,0
2023,7,台北市,義華酒店,149.0,2276,49.27473479108032,3280.080843585237,7465464,172179,8752716,14,2842,476,3318,1076,89,115,210,1294,0.324291742013261,0.6757082579867391,0.8565400843881856,1616.2511366096555,,無星等/未評鑑,0
2023,7,台北市,老爺大酒店,202.0,5280,84.31810923027787,4485.276704545455,23682261,22751561,52797744,225,7383,568,7951,1880,4622,74,329,305,0.2364482455037102,0.7635517544962898,0.9285624449754748,3781.900511018844,5.0,五星級,1
2023,7,台北市,豪景大酒店,180.0,2817,50.483870967741936,2368.438054668087,6671890,13850,7195137,28,1996,834,2830,697,208,184,520,52,0.2462897526501767,0.7537102473498233,0.7053003533568905,1195.6792114695343,3.0,三星級,1
2023,7,台北市,雀客旅館台北南京,56.0,1192,68.66359447004609,2802.548657718121,3340638,0,3340638,10,1181,81,1262,982,22,0,94,26,0.7781299524564184,0.22187004754358164,0.9358161648177497,1924.3306451612907,,無星等/未評鑑,0
2023,7,台北市,雀客藏居台北陽明山,47.0,748,51.33836650652025,4159.104278074867,3111010,2510555,6449698,41,1120,376,1496,1261,10,30,120,50,0.8429144385026738,0.15708556149732622,0.7486631016042781,2135.2161976664383,3.0,三星級,1
2023,7,台南市,台南大員皇冠假日酒店,230.0,4663,65.39971949509116,4247.852669954965,19807737,15889516,39604890,212,9080,667,9747,8585,20,82,73,280,0.880783830922335,0.11921616907766497,0.9315686878013748,2778.0837307152874,5.0,五星級,1
2023,7,台南市,台南大飯店,152.0,2818,59.80475382003395,2176.619233498936,6133713,8585591,15563131,117,4513,173,4686,3185,647,174,193,71,0.6796841655996586,0.3203158344003414,0.9630815194195476,1301.7217741935485,3.0,三星級,1
2023,7,台南市,台南遠東香格里拉,330.0,7861,76.84261974584555,4019.952041724971,31600843,21203609,60316540,478,11402,777,12179,6858,757,563,238,1253,0.5631004187535923,0.4368995812464077,0.9362016585926595,3089.0364613880743,5.0,五星級,1
2023,7,台南市,台糖長榮酒店(台南),197.0,4301,70.4273784182086,3051.151127644734,13123001,19268059,33565008,155,8366,790,9156,8236,227,112,32,220,0.8995194408038445,0.1004805591961555,0.9137177806902578,2148.8457507777957,5.0,五星級,1
2023,7,台南市,趣淘漫旅,198.0,5186,84.49006190941675,4353.472425761666,22577108,3709419,29413994,89,14477,2199,16676,16627,0,0,7,0,0.997061645478532,0.0029383545214679563,0.8681338450467738,3678.251547735419,3.0,三星級,1
2023,7,台南市,遠百企業觀光旅館,40.0,83,6.693548387096775,501.2048192771084,41600,0,41600,23,83,0,83,83,0,0,0,0,1.0,0.0,1.0,33.54838709677419,,無星等/未評鑑,0
2023,7,台東縣,台東桂田喜來登酒店,290.0,4163,46.307007786429374,4864.975018015854,20252891,15393223,36580293,164,7461,3444,10905,10425,20,10,38,212,0.9559834938101788,0.044016506189821225,0.684181568088033,2252.8243604004456,5.0,五星級,1
2023,7,台東縣,娜路彎大酒店,292.0,4809,53.126380910296064,7175.488875025993,34506926,17890112,77098642,219,14859,829,15688,15565,2,2,85,8,0.9921596124426313,0.007840387557368711,0.9471570627231004,3812.077551922227,5.0,五星級,1
2023,7,台東縣,樂樂日暉溫泉酒店,48.0,636,42.74193548387097,2503.610062893082,1592296,0,1592296,9,1276,0,1276,1276,0,0,0,0,1.0,0.0,1.0,1070.0913978494625,,無星等/未評鑑,0
2023,7,台東縣,知本老爺大酒店,182.0,3735,66.19992910315491,6031.340294511378,22527056,10655169,37250221,196,7774,1501,9275,9027,14,6,69,63,0.9732614555256065,0.0267385444743935,0.838167115902965,3992.742998936547,5.0,五星級,1
2023,7,嘉義市,耐斯王子大飯店,245.0,3556,46.82027649769585,2831.849268841395,10070056,9869954,21949926,116,6367,3015,9382,9016,74,0,2,190,0.9609891281176721,0.03901087188232788,0.6786399488382008,1325.8796576695195,5.0,五星級,1
2023,7,嘉義市,鈺通大飯店,120.0,1375,36.96236559139785,1929.425454545455,2652960,4271159,6957369,58,1512,1133,2645,2577,23,2,24,7,0.9742911153119093,0.02570888468809074,0.5716446124763706,713.1612903225807,3.0,三星級,1
2023,7,嘉義縣,名都觀光渡假大飯店,97.0,741,24.64250083139342,2099.526315789474,1555749,1681448,3332847,41,971,1044,2015,2015,0,0,0,0,1.0,0.0,0.4818858560794045,517.3757898237449,3.0,三星級,1
2023,7,嘉義縣,阿里山賓館(歷史館),35.0,0,0.0,,0,0,0,11,0,0,0,0,0,0,0,0,,,,,4.0,四星級,1
2023,7,嘉義縣,阿里山賓館(現代館),104.0,1880,58.31265508684863,12557.74840425532,23608567,7785556,31974964,105,3917,1678,5595,5432,2,0,24,117,0.9708668453976765,0.029133154602323463,0.7000893655049151,7322.756513647643,4.0,四星級,1
2023,7,基隆市,長榮桂冠酒店(基隆),140.0,3930,90.55299539170507,3902.648091603053,15337407,8597571,27927905,90,7849,1120,8969,8730,61,11,47,14,0.9733526591593266,0.02664734084067344,0.8751254320437061,3533.9647465437783,5.0,五星級,1
2023,7,宜蘭縣,凱渡廣場酒店,285.0,1871,21.177136389360502,7370.826830571887,13790817,8460449,25324095,138,3580,1058,4638,4621,0,0,5,4,0.9963346269943941,0.0036653730056058764,0.771884432945235,1560.9300509337863,,無星等/未評鑑,0
2023,7,宜蘭縣,山泉大飯店,146.0,2611,57.68890852850199,1872.228265032555,4888388,1920030,7166756,37,2854,3088,5942,5282,6,146,422,0,0.8889262874453047,0.11107371255469534,0.48030966004712217,1080.0680512593906,3.0,三星級,1
2023,7,宜蘭縣,幼獅大飯店,53.0,301,18.32014607425441,1329.003322259136,400030,0,423170,9,172,129,301,301,0,0,0,0,1.0,0.0,0.5714285714285714,243.4753499695678,3.0,三星級,1
2023,7,宜蘭縣,悅川酒店,103.0,2414,75.60288130285,5030.15990057995,12142806,7631073,19773879,96,5423,2671,8094,7978,11,0,89,0,0.9856683963429701,0.014331603657029901,0.6700024709661477,3802.9458189790166,4.0,四星級,1
2023,7,宜蘭縣,礁溪老爺大酒店,197.0,4383,71.77009988537743,8983.123887748117,39373032,25878242,79181361,307,10818,1670,12488,11842,25,2,335,139,0.9482703395259449,0.05172966047405514,0.8662716207559257,6447.196987064024,5.0,五星級,1
2023,7,宜蘭縣,綠舞國際觀光飯店,113.0,1741,49.70025692263774,7413.576105686388,12907036,6649909,24941998,294,3419,2280,5699,5691,0,0,0,0,0.9985962449552553,0.001403755044744659,0.5999298122477628,3684.566371681416,4.0,四星級,1
2023,7,宜蘭縣,蘭城晶英酒店,193.0,5914,98.84673240849072,10992.46127832262,65009416,56122048,134309471,342,24763,503,25266,24166,12,0,616,203,0.9564632312198211,0.04353676878017887,0.9800918230032455,10865.688784890519,5.0,五星級,1
2023,7,宜蘭縣,長榮鳳凰酒店(礁溪),231.0,3400,47.479402318112,6770.745,23020533,17680296,44517731,242,9023,1291,10314,10130,8,14,113,29,0.982160170641846,0.01783982935815398,0.8748303277099089,3214.7092584834522,5.0,五星級,1
2023,7,屏東縣,凱撒大飯店,281.0,6687,76.76500975777752,10910.28906834156,72957103,9789837,86398998,220,2202,18540,20742,19905,24,242,185,167,0.9596470928550767,0.040352907144923345,0.1061614116285797,8375.284467914134,5.0,五星級,1
2023,7,屏東縣,墾丁怡灣渡假酒店,234.0,4935,68.03143093465674,4606.772239108409,22734421,1301839,25556312,86,10646,2648,13294,7225,0,8,220,37,0.5434782608695652,0.4565217391304348,0.8008123965698811,3134.0530741659773,3.0,三星級,1
2023,7,屏東縣,墾丁福華渡假飯店,458.0,7380,51.97915199323848,6305.262195121952,46532835,10453906,59758405,268,19602,4062,23664,22801,80,54,317,200,0.9635311020960108,0.03646889790398922,0.8283468559837728,3277.4218199746447,5.0,五星級,1
2023,7,新北市,八里福朋喜來登酒店,188.0,2207,37.86890871654084,4732.473040326235,10444568,12411903,22918760,150,3262,2900,6162,5484,76,5,25,436,0.8899707887049659,0.11002921129503407,0.5293735800064914,1792.1358956760464,3.0,三星級,1
2023,7,新北市,大板根渡假酒店,95.0,2333,79.21901528013582,6836.0,15948388,15154867,46489504,218,4150,2849,6999,6792,6,0,123,33,0.9704243463351907,0.029575653664809298,0.5929418488355479,5415.411884550084,4.0,四星級,1
2023,7,新北市,板橋凱撒大飯店,400.0,11146,89.88709677419355,3881.348106944195,43261506,11192257,54517835,148,21240,2747,23987,14097,708,3345,2661,545,0.58769333388919,0.41230666611081,0.8854796348021845,3488.831129032258,5.0,五星級,1
2023,7,新北市,瓏山林台北中和飯店,126.0,2034,52.07373271889401,2213.387413962635,4502030,2462741,7778262,83,3112,1176,4288,2199,52,108,147,121,0.5128264925373134,0.4871735074626866,0.7257462686567164,1152.5934459805426,3.0,三星級,1
