date,year,month,city,hotel_name,actual_occupancy,predicted_occupancy,error,absolute_error
2026-01-01,2026,1,台北市,台北漢來大飯店,50.45,56.349584367666566,5.899584367666563,5.899584367666563
2026-02-01,2026,2,台北市,台北漢來大飯店,59.260000000000005,55.54307349688005,-3.716926503119957,3.716926503119957
2026-03-01,2026,3,台北市,台北漢來大飯店,63.09,57.47954291913827,-5.610457080861735,5.610457080861735
2026-04-01,2026,4,台北市,台北漢來大飯店,62.93,61.67549537556573,-1.2545046244342686,1.2545046244342686
2026-05-01,2026,5,台北市,台北漢來大飯店,60.99,60.93098471572932,-0.05901528427067859,0.05901528427067859
2026-06-01,2026,6,台北市,台北漢來大飯店,64.11,57.77802466363844,-6.331975336361559,6.331975336361559
2026-01-01,2026,1,台北市,台北美福大飯店,60.04999999999999,65.67448479557311,5.624484795573117,5.624484795573117
2026-02-01,2026,2,台北市,台北美福大飯店,57.34,62.197214688889375,4.857214688889371,4.857214688889371
2026-03-01,2026,3,台北市,台北美福大飯店,70.9,65.39717095830689,-5.5028290416931185,5.5028290416931185
2026-04-01,2026,4,台北市,台北美福大飯店,66.19,70.13059919044815,3.940599190448154,3.940599190448154
2026-05-01,2026,5,台北市,台北美福大飯店,64.36,64.59085404207522,0.2308540420752223,0.2308540420752223
2026-06-01,2026,6,台北市,台北美福大飯店,66.19,60.98979114133441,-5.20020885866559,5.20020885866559
2026-01-01,2026,1,台北市,台北艾麗酒店,74.48,77.95932510573176,3.4793251057317605,3.4793251057317605
2026-02-01,2026,2,台北市,台北艾麗酒店,69.44,78.86890846512115,9.428908465121154,9.428908465121154
2026-03-01,2026,3,台北市,台北艾麗酒店,86.79,79.27555644725622,-7.514443552743785,7.514443552743785
2026-04-01,2026,4,台北市,台北艾麗酒店,82.34,80.0224773313223,-2.3175226686776966,2.3175226686776966
2026-05-01,2026,5,台北市,台北艾麗酒店,80.91,79.16679700627883,-1.7432029937211695,1.7432029937211695
2026-06-01,2026,6,台北市,台北艾麗酒店,82.5,80.14777648802364,-2.352223511976362,2.352223511976362
2026-01-01,2026,1,台北市,台北花園大酒店,91.79,86.45429377780403,-5.335706222195981,5.335706222195981
2026-02-01,2026,2,台北市,台北花園大酒店,81.45,90.9454123383051,9.495412338305101,9.495412338305101
2026-03-01,2026,3,台北市,台北花園大酒店,93.05,89.46786758836795,-3.5821324116320454,3.5821324116320454
2026-04-01,2026,4,台北市,台北花園大酒店,88.11,88.59538841895419,0.4853884189541873,0.4853884189541873
2026-05-01,2026,5,台北市,台北花園大酒店,88.8,84.76404396823081,-4.035956031769189,4.035956031769189
2026-06-01,2026,6,台北市,台北花園大酒店,82.41,86.23625531044212,3.8262553104421215,3.8262553104421215
2026-01-01,2026,1,台北市,台北萬豪酒店,87.59,83.64679003314687,-3.943209966853132,3.943209966853132
2026-02-01,2026,2,台北市,台北萬豪酒店,77.02,87.26231168577601,10.242311685776016,10.242311685776016
2026-03-01,2026,3,台北市,台北萬豪酒店,96.49,86.67076081801088,-9.819239181989118,9.819239181989118
2026-04-01,2026,4,台北市,台北萬豪酒店,94.48,89.55895946990067,-4.921040530099333,4.921040530099333
2026-05-01,2026,5,台北市,台北萬豪酒店,91.69,86.8018463371701,-4.888153662829893,4.888153662829893
2026-06-01,2026,6,台北市,台北萬豪酒店,88.18,88.86882829911728,0.6888282991172758,0.6888282991172758
2026-01-01,2026,1,台北市,台北遠東香格里拉,72.04,75.62281932206217,3.5828193220621642,3.5828193220621642
2026-02-01,2026,2,台北市,台北遠東香格里拉,68.59,75.07325812652336,6.483258126523353,6.483258126523353
2026-03-01,2026,3,台北市,台北遠東香格里拉,82.23,74.8286900051626,-7.401309994837405,7.401309994837405
2026-04-01,2026,4,台北市,台北遠東香格里拉,77.68,78.41873859227434,0.7387385922743306,0.7387385922743306
2026-05-01,2026,5,台北市,台北遠東香格里拉,71.04,72.75774978211204,1.7177497821120369,1.7177497821120369
2026-06-01,2026,6,台北市,台北遠東香格里拉,68.48,73.44481686729804,4.96481686729804,4.96481686729804
2026-01-01,2026,1,台南市,台南大員皇冠假日酒店,67.25,66.29631596407656,-0.9536840359234446,0.9536840359234446
2026-02-01,2026,2,台南市,台南大員皇冠假日酒店,72.17,67.3324510812202,-4.837548918779802,4.837548918779802
2026-03-01,2026,3,台南市,台南大員皇冠假日酒店,53.81,70.57753990761877,16.76753990761877,16.76753990761877
2026-04-01,2026,4,台南市,台南大員皇冠假日酒店,63.84000000000001,59.27153512421211,-4.568464875787903,4.568464875787903
2026-05-01,2026,5,台南市,台南大員皇冠假日酒店,63.13999999999999,63.300833530195526,0.16083353019553215,0.16083353019553215
2026-06-01,2026,6,台南市,台南大員皇冠假日酒店,65.01,60.81302581891043,-4.196974181089573,4.196974181089573
2026-01-01,2026,1,台南市,台南大飯店,61.71,63.160915861630684,1.4509158616306834,1.4509158616306834
2026-02-01,2026,2,台南市,台南大飯店,69.48,65.63374552156509,-3.846254478434915,3.846254478434915
2026-03-01,2026,3,台南市,台南大飯店,73.64,70.88738657349379,-2.7526134265062154,2.7526134265062154
2026-04-01,2026,4,台南市,台南大飯店,73.33,69.47377915629889,-3.8562208437011094,3.8562208437011094
2026-05-01,2026,5,台南市,台南大飯店,81.56,64.55578449370218,-17.004215506297825,17.004215506297825
2026-06-01,2026,6,台南市,台南大飯店,72.02,71.17886051492535,-0.841139485074649,0.841139485074649
2026-01-01,2026,1,台南市,台南遠東香格里拉,71.39,73.14280188240484,1.7528018824048388,1.7528018824048388
2026-02-01,2026,2,台南市,台南遠東香格里拉,73.81,74.66130764350127,0.8513076435012721,0.8513076435012721
2026-03-01,2026,3,台南市,台南遠東香格里拉,76.24,77.09080665168077,0.8508066516807702,0.8508066516807702
2026-04-01,2026,4,台南市,台南遠東香格里拉,78.31,77.37306194551526,-0.9369380544847417,0.9369380544847417
2026-05-01,2026,5,台南市,台南遠東香格里拉,76.79,74.19047443595313,-2.5995255640468713,2.5995255640468713
2026-06-01,2026,6,台南市,台南遠東香格里拉,70.33,75.30209742562337,4.9720974256233745,4.9720974256233745
2026-01-01,2026,1,台東縣,台東桂田喜來登酒店,38.45,44.85967138559561,6.409671385595608,6.409671385595608
2026-02-01,2026,2,台東縣,台東桂田喜來登酒店,50.1,41.497933982205545,-8.602066017794456,8.602066017794456
2026-03-01,2026,3,台東縣,台東桂田喜來登酒店,52.15,50.697627373438394,-1.4523726265616048,1.4523726265616048
2026-04-01,2026,4,台東縣,台東桂田喜來登酒店,58.43000000000001,52.60751516468514,-5.822484835314867,5.822484835314867
2026-05-01,2026,5,台東縣,台東桂田喜來登酒店,52.96999999999999,52.89096657025987,-0.07903342974012162,0.07903342974012162
2026-06-01,2026,6,台東縣,台東桂田喜來登酒店,48.24,51.72669586514623,3.486695865146231,3.486695865146231
2026-01-01,2026,1,台南市,台糖長榮酒店(台南),63.01,54.06585878887321,-8.94414121112679,8.94414121112679
2026-02-01,2026,2,台南市,台糖長榮酒店(台南),82.29,67.07943447364289,-15.210565526357115,15.210565526357115
2026-03-01,2026,3,台南市,台糖長榮酒店(台南),69.53,77.37183512223852,7.841835122238521,7.841835122238521
2026-04-01,2026,4,台南市,台糖長榮酒店(台南),71.08,71.63690523990235,0.5569052399023491,0.5569052399023491
2026-05-01,2026,5,台南市,台糖長榮酒店(台南),77.21,71.15306219682806,-6.056937803171934,6.056937803171934
2026-06-01,2026,6,台南市,台糖長榮酒店(台南),76.97,73.45412737972121,-3.5158726202787847,3.5158726202787847
2026-01-01,2026,1,桃園市,名人堂花園大飯店,31.2,38.022391877803834,6.822391877803835,6.822391877803835
2026-02-01,2026,2,桃園市,名人堂花園大飯店,39.01,37.93167922443969,-1.0783207755603073,1.0783207755603073
2026-03-01,2026,3,桃園市,名人堂花園大飯店,29.44,36.25312842410587,6.813128424105866,6.813128424105866
2026-04-01,2026,4,桃園市,名人堂花園大飯店,33.54,38.65624916460796,5.116249164607957,5.116249164607957
2026-05-01,2026,5,桃園市,名人堂花園大飯店,39.72,35.60330966837173,-4.11669033162827,4.11669033162827
2026-06-01,2026,6,桃園市,名人堂花園大飯店,39.4,39.29500953644364,-0.1049904635563621,0.1049904635563621
2026-01-01,2026,1,嘉義縣,名都觀光渡假大飯店,8.05,20.778390688976486,12.728390688976486,12.728390688976486
2026-02-01,2026,2,嘉義縣,名都觀光渡假大飯店,16.24,16.010728116582452,-0.229271883417546,0.229271883417546
2026-03-01,2026,3,嘉義縣,名都觀光渡假大飯店,24.71,18.147521839567784,-6.562478160432217,6.562478160432217
2026-04-01,2026,4,嘉義縣,名都觀光渡假大飯店,21.51,23.552501522237744,2.0425015222377425,2.0425015222377425
2026-05-01,2026,5,嘉義縣,名都觀光渡假大飯店,19.95,21.104309466517613,1.1543094665176135,1.1543094665176135
2026-06-01,2026,6,嘉義縣,名都觀光渡假大飯店,13.2,18.849038012108966,5.649038012108967,5.649038012108967
2026-01-01,2026,1,桃園市,和逸飯店桃園青埔館,74.99,75.34217152208426,0.3521715220842623,0.3521715220842623
2026-02-01,2026,2,桃園市,和逸飯店桃園青埔館,74.39,76.0481182900553,1.6581182900552989,1.6581182900552989
2026-03-01,2026,3,桃園市,和逸飯店桃園青埔館,80.26,77.27228454380622,-2.987715456193783,2.987715456193783
2026-04-01,2026,4,桃園市,和逸飯店桃園青埔館,73.7,76.2288907866868,2.5288907866868016,2.5288907866868016
2026-05-01,2026,5,桃園市,和逸飯店桃園青埔館,77.42,71.07106221218388,-6.348937787816126,6.348937787816126
2026-06-01,2026,6,桃園市,和逸飯店桃園青埔館,79.72,75.1717520968864,-4.548247903113605,4.548247903113605
2026-01-01,2026,1,台北市,國王大飯店,64.62,62.8110728085009,-1.8089271914991016,1.8089271914991016
2026-02-01,2026,2,台北市,國王大飯店,52.65,69.46833874155607,16.81833874155607,16.81833874155607
2026-03-01,2026,3,台北市,國王大飯店,82.77,65.71945970079707,-17.050540299202922,17.050540299202922
2026-04-01,2026,4,台北市,國王大飯店,60.07,74.61279378648774,14.542793786487742,14.542793786487742
2026-05-01,2026,5,台北市,國王大飯店,65.71,61.48828429018651,-4.2217157098134805,4.2217157098134805
2026-06-01,2026,6,台北市,國王大飯店,56.11999999999999,67.59269309382262,11.472693093822627,11.472693093822627
2026-01-01,2026,1,台北市,國聯大飯店,41.35,52.61943841695014,11.269438416950138,11.269438416950138
2026-02-01,2026,2,台北市,國聯大飯店,39.95,48.52701479219486,8.57701479219486,8.57701479219486
2026-03-01,2026,3,台北市,國聯大飯店,42.96,47.47549787673219,4.515497876732191,4.515497876732191
2026-04-01,2026,4,台北市,國聯大飯店,44.79,45.84883336659724,1.0588333665972414,1.0588333665972414
2026-05-01,2026,5,台北市,國聯大飯店,49.21,46.927542941906275,-2.2824570580937262,2.2824570580937262
2026-06-01,2026,6,台北市,國聯大飯店,53.53,49.97748648047028,-3.552513519529718,3.552513519529718
2026-01-01,2026,1,台北市,圓山大飯店,66.14,74.60832684996207,8.468326849962068,8.468326849962068
2026-02-01,2026,2,台北市,圓山大飯店,56.77,72.58424472209902,15.814244722099012,15.814244722099012
2026-03-01,2026,3,台北市,圓山大飯店,75.07,69.48282530660649,-5.587174693393507,5.587174693393507
2026-04-01,2026,4,台北市,圓山大飯店,68.89,71.66325574547595,2.77325574547595,2.77325574547595
2026-05-01,2026,5,台北市,圓山大飯店,83.5,67.26126063119503,-16.23873936880497,16.23873936880497
2026-06-01,2026,6,台北市,圓山大飯店,80.22,77.23462938471859,-2.9853706152814112,2.9853706152814112
2026-01-01,2026,1,屏東縣,墾丁怡灣渡假酒店,35.98,42.08140044328657,6.101400443286572,6.101400443286572
2026-02-01,2026,2,屏東縣,墾丁怡灣渡假酒店,46.26,37.50778745837439,-8.75221254162561,8.75221254162561
2026-03-01,2026,3,屏東縣,墾丁怡灣渡假酒店,32.41,44.67308520012715,12.26308520012715,12.26308520012715
2026-04-01,2026,4,屏東縣,墾丁怡灣渡假酒店,47.83,39.18204043268459,-8.64795956731541,8.64795956731541
2026-05-01,2026,5,屏東縣,墾丁怡灣渡假酒店,47.31,46.49776629585855,-0.8122337041414553,0.8122337041414553
2026-06-01,2026,6,屏東縣,墾丁怡灣渡假酒店,51.38,47.76609258884184,-3.6139074111581593,3.6139074111581593
2026-01-01,2026,1,屏東縣,墾丁福華渡假飯店,34.98,34.85241560205342,-0.1275843979465776,0.1275843979465776
2026-02-01,2026,2,屏東縣,墾丁福華渡假飯店,31.9,37.4476001808459,5.547600180845905,5.547600180845905
2026-03-01,2026,3,屏東縣,墾丁福華渡假飯店,45.12,35.51209719363748,-9.607902806362517,9.607902806362517
2026-04-01,2026,4,屏東縣,墾丁福華渡假飯店,54.95,45.568012320957806,-9.381987679042197,9.381987679042197
2026-05-01,2026,5,屏東縣,墾丁福華渡假飯店,53.77000000000001,49.25945778637594,-4.5105422136240705,4.5105422136240705
2026-06-01,2026,6,屏東縣,墾丁福華渡假飯店,53.36,49.46984326564673,-3.890156734353269,3.890156734353269
2026-01-01,2026,1,新北市,大板根渡假酒店,78.61,72.66526889713697,-5.944731102863031,5.944731102863031
2026-02-01,2026,2,新北市,大板根渡假酒店,84.81,76.47426564077308,-8.335734359226919,8.335734359226919
2026-03-01,2026,3,新北市,大板根渡假酒店,75.28,79.63673063195914,4.356730631959138,4.356730631959138
2026-04-01,2026,4,新北市,大板根渡假酒店,77.05,75.24051294285842,-1.809487057141581,1.809487057141581
