date,year,month,horizon,city,hotel_name,actual_occupancy,predicted_occupancy,error,absolute_error
2026-01-01,2026,1,1,基隆市,長榮桂冠酒店(基隆),75.44,78.89305225258953,3.4530522525895293,3.4530522525895293
2026-01-01,2026,1,1,嘉義縣,阿里山賓館(現代館),27.23,61.79018557591241,34.56018557591241,34.56018557591241
2026-01-01,2026,1,1,嘉義縣,阿里山賓館(歷史館),30.510000000000005,35.72069026581611,5.210690265816105,5.210690265816105
2026-01-01,2026,1,1,嘉義縣,名都觀光渡假大飯店,8.05,20.778390688976486,12.728390688976486,12.728390688976486
2026-01-01,2026,1,1,宜蘭縣,長榮鳳凰酒店(礁溪),61.96,66.11507904200607,4.155079042006072,4.155079042006072
2026-01-01,2026,1,1,新竹市,新竹老爺大酒店,70.24,66.14085847449432,-4.099141525505672,4.099141525505672
2026-01-01,2026,1,1,高雄市,高雄福華大飯店,78.5,81.27044747159425,2.7704474715942524,2.7704474715942524
2026-01-01,2026,1,1,新竹縣,豐邑喜來登大飯店,51.59,47.609822737694614,-3.9801772623053893,3.9801772623053893
2026-01-01,2026,1,1,嘉義市,耐斯王子大飯店,41.17,47.00863867355056,5.838638673550555,5.838638673550555
2026-01-01,2026,1,1,高雄市,高雄圓山大飯店,62.7,68.88150939196287,6.181509391962862,6.181509391962862
2026-01-01,2026,1,1,高雄市,義大皇家酒店,42.73,46.2235877114541,3.4935877114541043,3.4935877114541043
2026-01-01,2026,1,1,高雄市,福容大飯店 高雄,57.43000000000001,59.61707283347589,2.187072833475881,2.187072833475881
2026-01-01,2026,1,1,高雄市,然一酒店,61.75000000000001,51.63069974089349,-10.119300259106517,10.119300259106517
2026-01-01,2026,1,1,高雄市,漢來大飯店,71.67,75.98168495900156,4.311684959001553,4.311684959001553
2026-01-01,2026,1,1,高雄市,寒軒國際大飯店,66.77,74.35614288985714,7.586142889857143,7.586142889857143
2026-01-01,2026,1,1,金門縣,陸島酒店,30.47,37.41650352310492,6.946503523104923,6.946503523104923
2026-01-01,2026,1,1,苗栗縣,馥藝金鬱金香酒店,56.63,51.16414450073676,-5.465855499263242,5.465855499263242
2026-01-01,2026,1,1,花蓮縣,遠雄悅來大飯店,33.4,30.7855804094564,-2.614419590543598,2.614419590543598
2026-01-01,2026,1,1,花蓮縣,美侖大飯店,44.83,38.174819834855505,-6.655180165144493,6.655180165144493
2026-01-01,2026,1,1,新竹縣,新竹喜來登大飯店,76.98,69.95410296623034,-7.025897033769667,7.025897033769667
2026-01-01,2026,1,1,花蓮縣,瑞穗天合國際觀光酒店,43.56,47.65173109351815,4.091731093518149,4.091731093518149
2026-01-01,2026,1,1,澎湖縣,澎湖福朋喜來登酒店,20.48,27.61600429911035,7.1360042991103505,7.1360042991103505
2026-01-01,2026,1,1,澎湖縣,寶華大飯店,4.32,2.8477650575397018,-1.4722349424602985,1.4722349424602985
2026-01-01,2026,1,1,桃園市,福容徠旅 林口,79.61,82.24440605071042,2.6344060507104246,2.6344060507104246
2026-01-01,2026,1,1,桃園市,福容大飯店   桃園,62.74000000000001,60.422389608971066,-2.3176103910289427,2.3176103910289427
2026-01-01,2026,1,1,桃園市,桃園國際機場凱悅酒店,63.91,58.88454070724852,-5.025459292751478,5.025459292751478
2026-01-01,2026,1,1,桃園市,桃園喜來登酒店,58.82000000000001,53.51809266024865,-5.301907339751359,5.301907339751359
2026-01-01,2026,1,1,桃園市,尊爵天際大飯店,89.2,80.04130502762324,-9.158694972376765,9.158694972376765
2026-01-01,2026,1,1,桃園市,尊爵大飯店,66.56,64.78104744865294,-1.7789525513470608,1.7789525513470608
2026-01-01,2026,1,1,桃園市,和逸飯店桃園青埔館,74.99,75.34217152208426,0.3521715220842623,0.3521715220842623
2026-01-01,2026,1,1,桃園市,名人堂花園大飯店,31.2,38.022391877803834,6.822391877803835,6.822391877803835
2026-01-01,2026,1,1,桃園市,古華花園飯店,92.79,87.38880623019263,-5.401193769807378,5.401193769807378
2026-01-01,2026,1,1,桃園市,南方莊園渡假飯店,42.98,44.94848258288885,1.9684825828888535,1.9684825828888535
2026-01-01,2026,1,1,花蓮縣,太魯閣晶英酒店,21.09,24.92211744367297,3.8321174436729706,3.8321174436729706
2026-01-01,2026,1,1,台東縣,知本老爺大酒店,88.23,76.16558601156727,-12.064413988432733,12.064413988432733
2026-01-01,2026,1,1,台北市,台北花園大酒店,91.79,86.45429377780403,-5.335706222195981,5.335706222195981
2026-01-01,2026,1,1,台東縣,娜路彎大酒店,57.98,49.67343633673266,-8.30656366326734,8.30656366326734
2026-01-01,2026,1,1,台北市,台北寒舍喜來登大飯店,72.18,76.91592047719406,4.735920477194057,4.735920477194057
2026-01-01,2026,1,1,台北市,台北君悅酒店,84.16,80.47776878843722,-3.6822312115627795,3.6822312115627795
2026-01-01,2026,1,1,台北市,台北君品大酒店,72.13,75.38533609858241,3.2553360985824185,3.2553360985824185
2026-01-01,2026,1,1,台北市,台北凱撒大飯店,93.15,84.64687435229919,-8.503125647700813,8.503125647700813
2026-01-01,2026,1,1,台北市,台北中山雅樂軒酒店,86.8,79.45781321857721,-7.342186781422782,7.342186781422782
2026-01-01,2026,1,1,台北市,台北W飯店,77.06,76.06553259929119,-0.9944674007088139,0.9944674007088139
2026-01-01,2026,1,1,台北市,北投麗禧溫泉酒店,78.4,72.28362930209443,-6.11637069790558,6.11637069790558
2026-01-01,2026,1,1,台北市,北投老爺酒店,74.06,75.49409003166522,1.434090031665221,1.434090031665221
2026-01-01,2026,1,1,台北市,兄弟大飯店,48.54,62.746819020110614,14.206819020110615,14.206819020110615
2026-01-01,2026,1,1,台北市,亞都麗緻大飯店,58.10999999999999,66.89282864558008,8.78282864558009,8.78282864558009
2026-01-01,2026,1,1,台北市,三德大飯店,54.22,52.97244709578208,-1.247552904217919,1.247552904217919
2026-01-01,2026,1,1,台北市,JR東日本大飯店台北,81.83,82.67195963369039,0.8419596336903936,0.8419596336903936
2026-01-01,2026,1,1,台中市,龍谷大飯店,17.05,22.948576325685583,5.898576325685582,5.898576325685582
2026-01-01,2026,1,1,台中市,長榮桂冠酒店(台中),67.27,58.14636034963549,-9.123639650364503,9.123639650364503
2026-01-01,2026,1,1,台中市,通豪大飯店,40.67,44.26108008961046,3.5910800896104575,3.5910800896104575
2026-01-01,2026,1,1,台中市,裕元花園酒店,77.72,77.1885105819027,-0.5314894180972942,0.5314894180972942
2026-01-01,2026,1,1,台中市,台中金典酒店,72.35,63.06056160377446,-9.289438396225535,9.289438396225535
2026-01-01,2026,1,1,台中市,台中福華大飯店,91.03,84.61269241724786,-6.417307582752144,6.417307582752144
2026-01-01,2026,1,1,台中市,台中港酒店,62.44,68.34692154024744,5.906921540247438,5.906921540247438
2026-01-01,2026,1,1,台中市,全國大飯店,49.67,51.3233658359149,1.6533658359148973,1.6533658359148973
2026-01-01,2026,1,1,南投縣,雲品溫泉酒店日月潭,64.24,72.2881949286738,8.048194928673809,8.048194928673809
2026-01-01,2026,1,1,南投縣,漢來日月行館,48.7,66.22195793657374,17.52195793657374,17.52195793657374
2026-01-01,2026,1,1,南投縣,涵碧樓大飯店,74.97,80.18083940794934,5.2108394079493365,5.2108394079493365
2026-01-01,2026,1,1,南投縣,日月潭力麗溫德姆溫泉酒店,41.51,53.73618863482713,12.226188634827132,12.226188634827132
2026-01-01,2026,1,1,高雄市,高雄萬豪酒店,63.61,63.59446634135273,-0.015533658647271409,0.015533658647271409
2026-01-01,2026,1,1,台北市,台北寒舍艾美酒店,86.33,82.71741113838023,-3.61258886161977,3.61258886161977
2026-01-01,2026,1,1,台北市,台北漢來大飯店,50.45,56.349584367666566,5.899584367666563,5.899584367666563
2026-01-01,2026,1,1,台北市,台北美福大飯店,60.04999999999999,65.67448479557311,5.624484795573117,5.624484795573117
2026-01-01,2026,1,1,台北市,台北艾麗酒店,74.48,77.95932510573176,3.4793251057317605,3.4793251057317605
2026-01-01,2026,1,1,台東縣,台東桂田喜來登酒店,38.45,44.85967138559561,6.409671385595608,6.409671385595608
2026-01-01,2026,1,1,台南市,遠百企業觀光旅館,12.9,8.439541160576196,-4.460458839423804,4.460458839423804
2026-01-01,2026,1,1,台南市,趣淘漫旅,77.89,58.535644437424615,-19.354355562575385,19.354355562575385
2026-01-01,2026,1,1,台南市,台糖長榮酒店(台南),63.01,54.06585878887321,-8.94414121112679,8.94414121112679
2026-01-01,2026,1,1,台南市,台南遠東香格里拉,71.39,73.14280188240484,1.7528018824048388,1.7528018824048388
2026-01-01,2026,1,1,台南市,台南大飯店,61.71,63.160915861630684,1.4509158616306834,1.4509158616306834
2026-01-01,2026,1,1,台南市,台南大員皇冠假日酒店,67.25,66.29631596407656,-0.9536840359234446,0.9536840359234446
2026-01-01,2026,1,1,台北市,雀客藏居台北陽明山,68.13,57.84661009297078,-10.283389907029218,10.283389907029218
2026-01-01,2026,1,1,台北市,雀客旅館台北南京,86.41,84.15038479766996,-2.259615202330039,2.259615202330039
2026-01-01,2026,1,1,台北市,豪景大酒店,61.61,62.42257594872597,0.8125759487259714,0.8125759487259714
2026-01-01,2026,1,1,台北市,老爺大酒店,82.39,84.1249412012983,1.734941201298298,1.734941201298298
2026-01-01,2026,1,1,台北市,義華酒店,66.53,54.48207565897622,-12.04792434102378,12.04792434102378
2026-01-01,2026,1,1,台東縣,樂樂日暉溫泉酒店,26.280000000000005,30.221357486139993,3.9413574861399887,3.9413574861399887
2026-01-01,2026,1,1,台北市,美麗信花園酒店,96.41,88.13677344097584,-8.273226559024152,8.273226559024152
2026-01-01,2026,1,1,台北市,福華大飯店,66.58,73.00686781158662,6.426867811586618,6.426867811586618
2026-01-01,2026,1,1,台北市,福容大飯店  台北一館,56.18,64.7502717995161,8.5702717995161,8.5702717995161
2026-01-01,2026,1,1,台北市,漢普頓酒店,89.26,77.85249354263807,-11.407506457361933,11.407506457361933
2026-01-01,2026,1,1,台北市,歐華酒店,41.27,45.423935611282396,4.153935611282392,4.153935611282392
2026-01-01,2026,1,1,台北市,晶華酒店,84.47,80.77347150168922,-3.6965284983107836,3.6965284983107836
2026-01-01,2026,1,1,台北市,日勝生加賀屋國際溫泉飯店,38.42,42.75702747774989,4.337027477749885,4.337027477749885
2026-01-01,2026,1,1,台北市,天成大飯店,92.06,85.58332342672854,-6.476676573271462,6.476676573271462
2026-01-01,2026,1,1,台北市,圓山大飯店,66.14,74.60832684996207,8.468326849962068,8.468326849962068
2026-01-01,2026,1,1,台北市,國聯大飯店,41.35,52.61943841695014,11.269438416950138,11.269438416950138
2026-01-01,2026,1,1,台北市,國王大飯店,64.62,62.8110728085009,-1.8089271914991016,1.8089271914991016
2026-01-01,2026,1,1,台北市,台北遠東香格里拉,72.04,75.62281932206217,3.5828193220621642,3.5828193220621642
2026-01-01,2026,1,1,台北市,台北萬豪酒店,87.59,83.64679003314687,-3.943209966853132,3.943209966853132
2026-01-01,2026,1,1,台北市,第一大飯店,38.21,44.29070111418403,6.080701114184031,6.080701114184031
2026-01-01,2026,1,1,高雄市,麗尊大酒店,60.3,68.00404933353961,7.704049333539615,7.704049333539615
2026-02-01,2026,2,2,屏東縣,墾丁福華渡假飯店,31.9,37.4476001808459,5.547600180845905,5.547600180845905
2026-02-01,2026,2,2,新北市,八里福朋喜來登酒店,27.860000000000003,48.09534850292122,20.235348502921216,20.235348502921216
2026-02-01,2026,2,2,新北市,大板根渡假酒店,84.81,73.03049111488771,-11.779508885112293,11.779508885112293
2026-02-01,2026,2,2,新北市,板橋凱撒大飯店,86.59,86.60297953190073,0.01297953190072576,0.01297953190072576
2026-02-01,2026,2,2,新北市,瓏山林台北中和飯店,50.91,60.7011298940761,9.7911298940761,9.7911298940761
2026-02-01,2026,2,2,新北市,福容大飯店    淡水漁人碼頭,47.91,54.21552965372317,6.305529653723177,6.305529653723177
2026-02-01,2026,2,2,新北市,福容大飯店 福隆,32.14,33.7743821380843,1.6343821380842982,1.6343821380842982
2026-02-01,2026,2,2,新北市,美麗春天大飯店,1.16,2.7404221073928308,1.5804221073928308,1.5804221073928308
2026-02-01,2026,2,2,新竹市,新竹國賓大飯店,53.31,63.222140600266926,9.912140600266923,9.912140600266923
2026-02-01,2026,2,2,屏東縣,墾丁怡灣渡假酒店,46.26,40.857706365027596,-5.402293634972402,5.402293634972402
2026-02-01,2026,2,2,新北市,碧特弗大飯店,9.29,14.619028836185008,5.3290288361850084,5.3290288361850084
2026-02-01,2026,2,2,屏東縣,凱撒大飯店,72.93,55.54683672690724,-17.38316327309277,17.38316327309277
2026-02-01,2026,2,2,嘉義市,鈺通大飯店,59.73,43.703271090318964,-16.026728909681033,16.026728909681033
2026-02-01,2026,2,2,宜蘭縣,蘭城晶英酒店,59.79,67.42943847645527,7.639438476455275,7.639438476455275
2026-02-01,2026,2,2,宜蘭縣,綠舞國際觀光飯店,47.31,55.662902764797515,8.352902764797513,8.352902764797513
2026-02-01,2026,2,2,宜蘭縣,礁溪麒麟酒店,82.89,75.99377830758237,-6.896221692417626,6.896221692417626
2026-02-01,2026,2,2,宜蘭縣,礁溪老爺酒店,85.53,80.07383207405539,-5.456167925944612,5.456167925944612
2026-02-01,2026,2,2,宜蘭縣,悅川酒店,68.2,73.52418473575977,5.324184735759772,5.324184735759772
2026-02-01,2026,2,2,宜蘭縣,幼獅大飯店,16.85,13.050752351230269,-3.7992476487697324,3.7992476487697324
2026-02-01,2026,2,2,宜蘭縣,山泉大飯店,54.75,65.97757795801527,11.227577958015274,11.227577958015274
2026-02-01,2026,2,2,宜蘭縣,凱渡廣場酒店,33.42,30.731120765048278,-2.688879234951724,2.688879234951724
2026-02-01,2026,2,2,基隆市,長榮桂冠酒店(基隆),83.16,79.94864581184756,-3.2113541881524412,3.2113541881524412
2026-02-01,2026,2,2,嘉義縣,阿里山賓館(現代館),39.38,58.169053677339924,18.789053677339922,18.789053677339922
2026-02-01,2026,2,2,嘉義縣,阿里山賓館(歷史館),34.9,32.928544146383906,-1.9714558536160922,1.9714558536160922
2026-02-01,2026,2,2,嘉義縣,名都觀光渡假大飯店,16.24,22.772352203880228,6.5323522038802295,6.5323522038802295
2026-02-01,2026,2,2,宜蘭縣,長榮鳳凰酒店(礁溪),70.01,67.17787060395534,-2.832129396044664,2.832129396044664
2026-02-01,2026,2,2,新竹市,新竹老爺大酒店,59.77,70.41498558462015,10.644985584620152,10.644985584620152
2026-02-01,2026,2,2,高雄市,高雄福華大飯店,71.48,82.19085672259284,10.710856722592837,10.710856722592837
2026-02-01,2026,2,2,新竹縣,豐邑喜來登大飯店,43.69,49.78061669160935,6.090616691609355,6.090616691609355
2026-02-01,2026,2,2,嘉義市,耐斯王子大飯店,40.77,45.43430793768392,4.664307937683915,4.664307937683915
2026-02-01,2026,2,2,高雄市,高雄圓山大飯店,61.77,70.07713346709977,8.307133467099767,8.307133467099767
2026-02-01,2026,2,2,高雄市,義大皇家酒店,55.44,48.8499869524368,-6.590013047563197,6.590013047563197
2026-02-01,2026,2,2,高雄市,福容大飯店 高雄,61.57,60.684512615058345,-0.8854873849416549,0.8854873849416549
2026-02-01,2026,2,2,高雄市,然一酒店,46.99,50.992235766584294,4.002235766584292,4.002235766584292
2026-02-01,2026,2,2,高雄市,漢來大飯店,68.1,76.84396547261598,8.743965472615983,8.743965472615983
2026-02-01,2026,2,2,高雄市,寒軒國際大飯店,62.9,74.77597231494914,11.875972314949145,11.875972314949145
2026-02-01,2026,2,2,金門縣,陸島酒店,26.14,34.54559857387736,8.405598573877363,8.405598573877363
2026-02-01,2026,2,2,苗栗縣,馥藝金鬱金香酒店,63.11,54.0214773872779,-9.088522612722102,9.088522612722102
2026-02-01,2026,2,2,花蓮縣,遠雄悅來大飯店,47.05,33.292985032574094,-13.757014967425903,13.757014967425903
2026-02-01,2026,2,2,花蓮縣,美侖大飯店,53.7,36.11003698106898,-17.589963018931023,17.589963018931023
2026-02-01,2026,2,2,新竹縣,新竹喜來登大飯店,65.21,73.9200620150707,8.710062015070704,8.710062015070704
2026-02-01,2026,2,2,花蓮縣,瑞穗天合國際觀光酒店,59.72,46.44237623697082,-13.277623763029176,13.277623763029176
2026-02-01,2026,2,2,澎湖縣,澎湖福朋喜來登酒店,27.84,33.981903878793624,6.141903878793624,6.141903878793624
2026-02-01,2026,2,2,澎湖縣,寶華大飯店,3.67,9.097414136623932,5.427414136623932,5.427414136623932
2026-02-01,2026,2,2,桃園市,福容徠旅 林口,84.8,84.37593102875663,-0.42406897124337206,0.42406897124337206
2026-02-01,2026,2,2,桃園市,福容大飯店   桃園,70.13,65.10860114871697,-5.021398851283024,5.021398851283024
2026-02-01,2026,2,2,桃園市,桃園國際機場凱悅酒店,57.25,62.34735236315955,5.097352363159551,5.097352363159551
2026-02-01,2026,2,2,桃園市,桃園喜來登酒店,44.54,54.27899774291181,9.738997742911813,9.738997742911813
2026-02-01,2026,2,2,桃園市,尊爵天際大飯店,78.09,83.94310451098225,5.853104510982249,5.853104510982249
2026-02-01,2026,2,2,桃園市,尊爵大飯店,59.58,66.97118065440507,7.391180654405076,7.391180654405076
2026-02-01,2026,2,2,桃園市,和逸飯店桃園青埔館,74.39,76.6783748289474,2.288374828947397,2.288374828947397
2026-02-01,2026,2,2,桃園市,名人堂花園大飯店,39.01,40.36207394809803,1.352073948098031,1.352073948098031
2026-02-01,2026,2,2,桃園市,古華花園飯店,88.14,85.48943112970652,-2.6505688702934833,2.6505688702934833
2026-02-01,2026,2,2,桃園市,南方莊園渡假飯店,47.1,47.651675472230025,0.5516754722300234,0.5516754722300234
2026-02-01,2026,2,2,花蓮縣,太魯閣晶英酒店,35.29,23.8741644495985,-11.4158355504015,11.4158355504015
2026-02-01,2026,2,2,台東縣,知本老爺大酒店,94.7,76.47040580514941,-18.22959419485059,18.22959419485059
2026-02-01,2026,2,2,台北市,台北花園大酒店,81.45,89.75469362909837,8.304693629098367,8.304693629098367
2026-02-01,2026,2,2,台東縣,娜路彎大酒店,47.61,50.99054303996571,3.3805430399657084,3.3805430399657084
2026-02-01,2026,2,2,台北市,台北寒舍喜來登大飯店,66.6,78.87064209077823,12.270642090778239,12.270642090778239
2026-02-01,2026,2,2,台北市,台北君悅酒店,75.42,81.19100411492123,5.771004114921226,5.771004114921226
2026-02-01,2026,2,2,台北市,台北君品大酒店,67.02,76.1846191878991,9.164619187899106,9.164619187899106
2026-02-01,2026,2,2,台北市,台北凱撒大飯店,88.68,87.18815639499043,-1.4918436050095778,1.4918436050095778
2026-02-01,2026,2,2,台北市,台北中山雅樂軒酒店,74.39,82.42908925308426,8.039089253084256,8.039089253084256
2026-02-01,2026,2,2,台北市,台北W飯店,72.94,78.21834142786103,5.2783414278610365,5.2783414278610365
2026-02-01,2026,2,2,台北市,北投麗禧溫泉酒店,79.27,71.79009573531215,-7.479904264687846,7.479904264687846
2026-02-01,2026,2,2,台北市,北投老爺酒店,80.57,75.68765026273523,-4.882349737264761,4.882349737264761
2026-02-01,2026,2,2,台北市,兄弟大飯店,48.09,65.40066122096152,17.31066122096152,17.31066122096152
2026-02-01,2026,2,2,台北市,亞都麗緻大飯店,59.870000000000005,67.85397802748105,7.983978027481044,7.983978027481044
2026-02-01,2026,2,2,台北市,三德大飯店,56.8,56.72690103643425,-0.07309896356574797,0.07309896356574797
2026-02-01,2026,2,2,台北市,JR東日本大飯店台北,66.96,83.86684277613341,16.906842776133416,16.906842776133416
2026-02-01,2026,2,2,台中市,龍谷大飯店,21.39,24.898581378375393,3.5085813783753927,3.5085813783753927
2026-02-01,2026,2,2,台中市,長榮桂冠酒店(台中),78.01,58.05959955116394,-19.950400448836064,19.950400448836064
2026-02-01,2026,2,2,台中市,通豪大飯店,46.08,49.21635102982762,3.1363510298276225,3.1363510298276225
2026-02-01,2026,2,2,台中市,裕元花園酒店,71.0,79.80864047810347,8.80864047810347,8.80864047810347
2026-02-01,2026,2,2,台中市,台中金典酒店,72.96,66.9023188148713,-6.0576811851287005,6.0576811851287005
2026-02-01,2026,2,2,台中市,台中福華大飯店,88.25,86.81332402525479,-1.4366759747452136,1.4366759747452136
2026-02-01,2026,2,2,台中市,台中港酒店,65.13,71.4526023462305,6.322602346230511,6.322602346230511
2026-02-01,2026,2,2,台中市,全國大飯店,51.52,52.22201448887088,0.7020144888708799,0.7020144888708799
2026-02-01,2026,2,2,南投縣,雲品溫泉酒店日月潭,74.57,71.85779440339901,-2.712205596600981,2.712205596600981
2026-02-01,2026,2,2,南投縣,漢來日月行館,63.71,64.41157772458,0.7015777245799981,0.7015777245799981
2026-02-01,2026,2,2,南投縣,涵碧樓大飯店,81.06,78.8226971185555,-2.2373028814445064,2.2373028814445064
2026-02-01,2026,2,2,南投縣,日月潭力麗溫德姆溫泉酒店,58.11999999999999,53.55191335990836,-4.568086640091629,4.568086640091629
2026-02-01,2026,2,2,高雄市,高雄萬豪酒店,59.66,66.61040883724986,6.950408837249867,6.950408837249867
2026-02-01,2026,2,2,台北市,台北寒舍艾美酒店,80.29,85.22666566119362,4.936665661193615,4.936665661193615
2026-02-01,2026,2,2,台北市,台北漢來大飯店,59.260000000000005,57.54634505932978,-1.7136549406702244,1.7136549406702244
2026-02-01,2026,2,2,台北市,台北美福大飯店,57.34,67.66555924067725,10.32555924067725,10.32555924067725
2026-02-01,2026,2,2,台北市,台北艾麗酒店,69.44,81.0466669039994,11.606666903999397,11.606666903999397
2026-02-01,2026,2,2,台東縣,台東桂田喜來登酒店,50.1,46.6745270219098,-3.4254729780901982,3.4254729780901982
2026-02-01,2026,2,2,台南市,遠百企業觀光旅館,14.29,12.947282313578462,-1.3427176864215369,1.3427176864215369
2026-02-01,2026,2,2,台南市,趣淘漫旅,95.33,58.232568761499216,-37.09743123850078,37.09743123850078
2026-02-01,2026,2,2,台南市,台糖長榮酒店(台南),82.29,61.29139928788854,-20.998600712111468,20.998600712111468
2026-02-01,2026,2,2,台南市,台南遠東香格里拉,73.81,75.54897285128118,1.7389728512811757,1.7389728512811757
2026-02-01,2026,2,2,台南市,台南大飯店,69.48,66.61255362361628,-2.8674463763837252,2.8674463763837252
2026-02-01,2026,2,2,台南市,台南大員皇冠假日酒店,72.17,67.3324510812202,-4.837548918779802,4.837548918779802
2026-02-01,2026,2,2,台北市,雀客藏居台北陽明山,65.93,62.34857265323644,-3.5814273467635687,3.5814273467635687
2026-02-01,2026,2,2,台北市,雀客旅館台北南京,87.18,83.49086464951577,-3.6891353504842357,3.6891353504842357
2026-02-01,2026,2,2,台北市,豪景大酒店,52.99,66.64240339157752,13.652403391577515,13.652403391577515
2026-02-01,2026,2,2,台北市,老爺大酒店,80.37,85.4908116336538,5.120811633653801,5.120811633653801
2026-02-01,2026,2,2,台北市,義華酒店,48.78,63.41598327248674,14.63598327248674,14.63598327248674
2026-02-01,2026,2,2,台東縣,樂樂日暉溫泉酒店,57.89,29.71836396998156,-28.17163603001844,28.17163603001844
2026-02-01,2026,2,2,台北市,美麗信花園酒店,95.3,90.4444842364098,-4.855515763590191,4.855515763590191
2026-02-01,2026,2,2,台北市,福華大飯店,48.87,73.36724081773588,24.49724081773588,24.49724081773588
2026-02-01,2026,2,2,台北市,福容大飯店  台北一館,62.77,65.91875003518733,3.1487500351873265,3.1487500351873265
2026-02-01,2026,2,2,台北市,漢普頓酒店,81.81,83.22054073530298,1.4105407353029733,1.4105407353029733
2026-02-01,2026,2,2,台北市,歐華酒店,36.26,47.4975117881973,11.237511788197303,11.237511788197303
2026-02-01,2026,2,2,台北市,晶華酒店,79.21,81.77693051182989,2.566930511829895,2.566930511829895
2026-02-01,2026,2,2,台北市,日勝生加賀屋國際溫泉飯店,48.35,43.02319802723982,-5.32680197276018,5.32680197276018
2026-02-01,2026,2,2,台北市,天成大飯店,82.9,87.61755102126186,4.717551021261855,4.717551021261855
2026-02-01,2026,2,2,台北市,圓山大飯店,56.77,76.62933282061122,19.859332820611222,19.859332820611222
2026-02-01,2026,2,2,台北市,國聯大飯店,39.95,56.556915655285124,16.60691565528512,16.60691565528512
2026-02-01,2026,2,2,台北市,國王大飯店,52.65,66.7258479865924,14.0758479865924,14.0758479865924
2026-02-01,2026,2,2,台北市,台北遠東香格里拉,68.59,76.47145057252493,7.881450572524926,7.881450572524926
2026-02-01,2026,2,2,台北市,台北萬豪酒店,77.02,84.84564687763391,7.825646877633915,7.825646877633915
2026-02-01,2026,2,2,台北市,第一大飯店,38.96,49.592674043706026,10.632674043706025,10.632674043706025
2026-02-01,2026,2,2,高雄市,麗尊大酒店,61.8,68.90453141854589,7.104531418545889,7.104531418545889
2026-03-01,2026,3,3,屏東縣,墾丁福華渡假飯店,45.12,38.037857240745886,-7.082142759254111,7.082142759254111
2026-03-01,2026,3,3,新北市,八里福朋喜來登酒店,30.260000000000005,47.5542044154675,17.294204415467497,17.294204415467497
2026-03-01,2026,3,3,新北市,大板根渡假酒店,75.28,72.88005883602636,-2.3999411639736365,2.3999411639736365
2026-03-01,2026,3,3,新北市,板橋凱撒大飯店,92.28,92.39866643969181,0.11866643969180757,0.11866643969180757
2026-03-01,2026,3,3,新北市,瓏山林台北中和飯店,63.13,65.74423680990495,2.614236809904945,2.614236809904945
2026-03-01,2026,3,3,新北市,福容大飯店    淡水漁人碼頭,64.39,60.24663978732884,-4.143360212671162,4.143360212671162
2026-03-01,2026,3,3,新北市,福容大飯店 福隆,29.770000000000003,34.649186364603956,4.879186364603953,4.879186364603953
2026-03-01,2026,3,3,新北市,美麗春天大飯店,1.71,3.6382593670450127,1.9282593670450128,1.9282593670450128
2026-03-01,2026,3,3,新竹市,新竹國賓大飯店,72.96,68.38385542667297,-4.576144573327028,4.576144573327028
2026-03-01,2026,3,3,屏東縣,墾丁怡灣渡假酒店,32.41,41.42935423229226,9.019354232292265,9.019354232292265
2026-03-01,2026,3,3,新北市,碧特弗大飯店,13.720000000000002,16.934271645584932,3.2142716455849296,3.2142716455849296
2026-03-01,2026,3,3,屏東縣,凱撒大飯店,62.0,61.3977480449696,-0.6022519550303969,0.6022519550303969
2026-03-01,2026,3,3,嘉義市,鈺通大飯店,64.44,41.54079358588215,-22.89920641411785,22.89920641411785
2026-03-01,2026,3,3,宜蘭縣,蘭城晶英酒店,27.36,62.23621044811657,34.876210448116574,34.876210448116574
2026-03-01,2026,3,3,宜蘭縣,綠舞國際觀光飯店,26.26,61.22616964684,34.96616964684,34.96616964684
2026-03-01,2026,3,3,宜蘭縣,礁溪麒麟酒店,75.04,75.3150885036222,0.27508850362220016,0.27508850362220016
2026-03-01,2026,3,3,宜蘭縣,礁溪老爺酒店,78.71,79.41511979421963,0.705119794219641,0.705119794219641
2026-03-01,2026,3,3,宜蘭縣,悅川酒店,69.65,69.96495198709145,0.31495198709144745,0.31495198709144745
2026-03-01,2026,3,3,宜蘭縣,幼獅大飯店,10.3,14.311839305106037,4.011839305106037,4.011839305106037
2026-03-01,2026,3,3,宜蘭縣,山泉大飯店,71.72,67.60481836251392,-4.115181637486074,4.115181637486074
2026-03-01,2026,3,3,宜蘭縣,凱渡廣場酒店,24.48,31.013952434335458,6.533952434335458,6.533952434335458
2026-03-01,2026,3,3,基隆市,長榮桂冠酒店(基隆),86.45,85.01295733055441,-1.4370426694455887,1.4370426694455887
2026-03-01,2026,3,3,嘉義縣,阿里山賓館(現代館),47.28,60.44075348819443,13.16075348819443,13.16075348819443
2026-03-01,2026,3,3,嘉義縣,阿里山賓館(歷史館),51.97999999999999,32.74522212690413,-19.234777873095858,19.234777873095858
2026-03-01,2026,3,3,嘉義縣,名都觀光渡假大飯店,24.71,25.85616982609621,1.1461698260962088,1.1461698260962088
2026-03-01,2026,3,3,宜蘭縣,長榮鳳凰酒店(礁溪),56.81,62.31002292622799,5.5000229262279845,5.5000229262279845
2026-03-01,2026,3,3,新竹市,新竹老爺大酒店,79.37,74.8089557042393,-4.561044295760709,4.561044295760709
