date,year,month,city,hotel_name,actual_occupancy,predicted_occupancy,error,absolute_error
2026-03-01,2026,3,桃園市,古華花園飯店,89.64,90.07417433297695,0.4341743329769514,0.4341743329769514
2026-04-01,2026,4,桃園市,古華花園飯店,89.03,89.99394553541245,0.9639455354124493,0.9639455354124493
2026-05-01,2026,5,桃園市,古華花園飯店,82.64,86.74535043254268,4.105350432542679,4.105350432542679
2026-06-01,2026,6,桃園市,古華花園飯店,83.49,86.30535046191284,2.8153504619128427,2.8153504619128427
2026-01-01,2026,1,台中市,台中港酒店,62.44,68.25035647875183,5.810356478751828,5.810356478751828
2026-02-01,2026,2,台中市,台中港酒店,65.13,67.53074167046141,2.4007416704614144,2.4007416704614144
2026-03-01,2026,3,台中市,台中港酒店,75.68,71.91491215747119,-3.765087842528814,3.765087842528814
2026-04-01,2026,4,台中市,台中港酒店,84.73,75.5341658185756,-9.195834181424402,9.195834181424402
2026-05-01,2026,5,台中市,台中港酒店,73.6,81.0597636531233,7.459763653123304,7.459763653123304
2026-06-01,2026,6,台中市,台中港酒店,76.13,77.1968467337451,1.066846733745109,1.066846733745109
2026-01-01,2026,1,台中市,台中福華大飯店,91.03,84.26563319813928,-6.764366801860717,6.764366801860717
2026-02-01,2026,2,台中市,台中福華大飯店,88.25,88.10890732880183,-0.14109267119816593,0.14109267119816593
2026-03-01,2026,3,台中市,台中福華大飯店,86.37,91.2574641523118,4.887464152311793,4.887464152311793
2026-04-01,2026,4,台中市,台中福華大飯店,87.96,87.6228429529063,-0.3371570470936973,0.3371570470936973
2026-05-01,2026,5,台中市,台中福華大飯店,87.12,85.43126887776954,-1.6887311222304646,1.6887311222304646
2026-06-01,2026,6,台中市,台中福華大飯店,87.96,87.0431115451636,-0.9168884548363962,0.9168884548363962
2026-01-01,2026,1,台中市,台中金典酒店,72.35,62.87443261515037,-9.475567384849626,9.475567384849626
2026-02-01,2026,2,台中市,台中金典酒店,72.96,71.02562887597716,-1.9343711240228316,1.9343711240228316
2026-03-01,2026,3,台中市,台中金典酒店,74.22,73.93856843267392,-0.28143156732608077,0.28143156732608077
2026-04-01,2026,4,台中市,台中金典酒店,74.79,73.34725518962237,-1.4427448103776328,1.4427448103776328
2026-05-01,2026,5,台中市,台中金典酒店,78.26,72.19123043536027,-6.068769564639737,6.068769564639737
2026-06-01,2026,6,台中市,台中金典酒店,79.76,74.89755604435851,-4.862443955641496,4.862443955641496
2026-01-01,2026,1,台北市,台北W飯店,77.06,75.70251458455009,-1.357485415449915,1.357485415449915
2026-02-01,2026,2,台北市,台北W飯店,72.94,79.9854622211829,7.045462221182902,7.045462221182902
2026-03-01,2026,3,台北市,台北W飯店,91.32,80.67712471408024,-10.642875285919757,10.642875285919757
2026-04-01,2026,4,台北市,台北W飯店,86.48,83.36059007966598,-3.1194099203340215,3.1194099203340215
2026-05-01,2026,5,台北市,台北W飯店,83.78,80.6751739723314,-3.104826027668608,3.104826027668608
2026-06-01,2026,6,台北市,台北W飯店,86.06,82.17147525851806,-3.8885247414819446,3.8885247414819446
2026-01-01,2026,1,台北市,台北中山雅樂軒酒店,86.8,80.42661497395582,-6.373385026044176,6.373385026044176
2026-02-01,2026,2,台北市,台北中山雅樂軒酒店,74.39,86.34010784543725,11.950107845437245,11.950107845437245
2026-03-01,2026,3,台北市,台北中山雅樂軒酒店,92.56,83.08794032863004,-9.472059671369962,9.472059671369962
2026-04-01,2026,4,台北市,台北中山雅樂軒酒店,87.5,88.34558506099489,0.8455850609948925,0.8455850609948925
2026-05-01,2026,5,台北市,台北中山雅樂軒酒店,83.32,84.11430043423519,0.7943004342351969,0.7943004342351969
2026-06-01,2026,6,台北市,台北中山雅樂軒酒店,79.47,84.48071047700306,5.010710477003059,5.010710477003059
2026-01-01,2026,1,台北市,台北凱撒大飯店,93.15,85.01763859428576,-8.13236140571425,8.13236140571425
2026-02-01,2026,2,台北市,台北凱撒大飯店,88.68,89.81122825423502,1.1312282542350118,1.1312282542350118
2026-03-01,2026,3,台北市,台北凱撒大飯店,97.68,92.30905184515967,-5.370948154840335,5.370948154840335
2026-04-01,2026,4,台北市,台北凱撒大飯店,94.25,90.9509467781991,-3.2990532218009037,3.2990532218009037
2026-05-01,2026,5,台北市,台北凱撒大飯店,91.15,90.56380978152448,-0.5861902184755223,0.5861902184755223
2026-06-01,2026,6,台北市,台北凱撒大飯店,85.86,89.26321723257239,3.4032172325723877,3.4032172325723877
2026-01-01,2026,1,台北市,台北君品大酒店,72.13,75.43318519896019,3.3031851989601932,3.3031851989601932
2026-02-01,2026,2,台北市,台北君品大酒店,67.02,75.91705085979298,8.897050859792984,8.897050859792984
2026-03-01,2026,3,台北市,台北君品大酒店,79.53,75.5551223510295,-3.974877648970505,3.974877648970505
2026-04-01,2026,4,台北市,台北君品大酒店,82.35,74.83456185583557,-7.5154381441644205,7.5154381441644205
2026-05-01,2026,5,台北市,台北君品大酒店,76.9,77.28956997944378,0.38956997944377747,0.38956997944377747
2026-06-01,2026,6,台北市,台北君品大酒店,71.54,74.48427391666202,2.944273916662013,2.944273916662013
2026-01-01,2026,1,台北市,台北君悅酒店,84.16,79.7117240924474,-4.448275907552599,4.448275907552599
2026-02-01,2026,2,台北市,台北君悅酒店,75.42,82.57846567606443,7.158465676064424,7.158465676064424
2026-03-01,2026,3,台北市,台北君悅酒店,83.08,82.20378173217951,-0.8762182678204908,0.8762182678204908
2026-04-01,2026,4,台北市,台北君悅酒店,83.33,80.03370653656805,-3.296293463431951,3.296293463431951
2026-05-01,2026,5,台北市,台北君悅酒店,79.65,77.32122215627105,-2.3287778437289575,2.3287778437289575
2026-06-01,2026,6,台北市,台北君悅酒店,79.6,79.3168704261838,-0.28312957381619697,0.28312957381619697
2026-01-01,2026,1,台北市,台北寒舍喜來登大飯店,72.18,76.81117974787959,4.631179747879585,4.631179747879585
2026-02-01,2026,2,台北市,台北寒舍喜來登大飯店,66.6,76.84777766458527,10.247777664585271,10.247777664585271
2026-03-01,2026,3,台北市,台北寒舍喜來登大飯店,77.9,76.95849679186914,-0.9415032081308681,0.9415032081308681
2026-04-01,2026,4,台北市,台北寒舍喜來登大飯店,74.45,75.47069610531568,1.020696105315679,1.020696105315679
2026-05-01,2026,5,台北市,台北寒舍喜來登大飯店,71.63,74.08326027683498,2.453260276834982,2.453260276834982
2026-06-01,2026,6,台北市,台北寒舍喜來登大飯店,76.64,72.74241901901323,-3.897580980986774,3.897580980986774
2026-01-01,2026,1,台北市,台北寒舍艾美酒店,86.33,81.61367289970455,-4.7163271002954446,4.7163271002954446
2026-02-01,2026,2,台北市,台北寒舍艾美酒店,80.29,87.0492896603156,6.759289660315588,6.759289660315588
2026-03-01,2026,3,台北市,台北寒舍艾美酒店,89.78,88.1636338920813,-1.616366107918708,1.616366107918708
2026-04-01,2026,4,台北市,台北寒舍艾美酒店,88.52,87.68447219037633,-0.8355278096236702,0.8355278096236702
2026-05-01,2026,5,台北市,台北寒舍艾美酒店,86.79,84.6642552443043,-2.125744755695706,2.125744755695706
2026-06-01,2026,6,台北市,台北寒舍艾美酒店,88.79,87.06308908447399,-1.7269109155260196,1.7269109155260196
2026-01-01,2026,1,台北市,台北漢來大飯店,50.45,57.068471735835075,6.618471735835072,6.618471735835072
2026-02-01,2026,2,台北市,台北漢來大飯店,59.260000000000005,56.259587503814885,-3.0004124961851204,3.0004124961851204
2026-03-01,2026,3,台北市,台北漢來大飯店,63.09,56.934276646114014,-6.155723353885989,6.155723353885989
2026-04-01,2026,4,台北市,台北漢來大飯店,62.93,61.54131289110898,-1.3886871088910198,1.3886871088910198
2026-05-01,2026,5,台北市,台北漢來大飯店,60.99,61.00194230637437,0.01194230637436533,0.01194230637436533
2026-06-01,2026,6,台北市,台北漢來大飯店,64.11,57.55487693803137,-6.555123061968629,6.555123061968629
2026-01-01,2026,1,台北市,台北美福大飯店,60.04999999999999,65.30929626102585,5.25929626102586,5.25929626102586
2026-02-01,2026,2,台北市,台北美福大飯店,57.34,62.154507101009976,4.814507101009973,4.814507101009973
2026-03-01,2026,3,台北市,台北美福大飯店,70.9,64.67983401146128,-6.220165988538724,6.220165988538724
2026-04-01,2026,4,台北市,台北美福大飯店,66.19,70.1216050345073,3.9316050345072995,3.9316050345072995
2026-05-01,2026,5,台北市,台北美福大飯店,64.36,64.75741454246185,0.3974145424618456,0.3974145424618456
2026-06-01,2026,6,台北市,台北美福大飯店,66.19,60.69528824830775,-5.49471175169225,5.49471175169225
2026-01-01,2026,1,台北市,台北艾麗酒店,74.48,77.76827891693071,3.2882789169307074,3.2882789169307074
2026-02-01,2026,2,台北市,台北艾麗酒店,69.44,78.987611923724,9.547611923724006,9.547611923724006
2026-03-01,2026,3,台北市,台北艾麗酒店,86.79,78.8495526925705,-7.940447307429508,7.940447307429508
2026-04-01,2026,4,台北市,台北艾麗酒店,82.34,80.60872218958892,-1.7312778104110862,1.7312778104110862
2026-05-01,2026,5,台北市,台北艾麗酒店,80.91,79.69039984695522,-1.2196001530447802,1.2196001530447802
2026-06-01,2026,6,台北市,台北艾麗酒店,82.5,80.35472045470972,-2.145279545290279,2.145279545290279
2026-01-01,2026,1,台北市,台北花園大酒店,91.79,86.2103853006178,-5.579614699382205,5.579614699382205
2026-02-01,2026,2,台北市,台北花園大酒店,81.45,90.62027801332333,9.170278013323326,9.170278013323326
2026-03-01,2026,3,台北市,台北花園大酒店,93.05,89.20084992676261,-3.8491500732373822,3.8491500732373822
2026-04-01,2026,4,台北市,台北花園大酒店,88.11,88.96802570531567,0.8580257053156686,0.8580257053156686
2026-05-01,2026,5,台北市,台北花園大酒店,88.8,85.06537523291226,-3.7346247670877375,3.7346247670877375
2026-06-01,2026,6,台北市,台北花園大酒店,82.41,86.40254172230561,3.992541722305617,3.992541722305617
2026-01-01,2026,1,台北市,台北萬豪酒店,87.59,83.2270008087207,-4.3629991912793,4.3629991912793
2026-02-01,2026,2,台北市,台北萬豪酒店,77.02,86.85490249141291,9.834902491412919,9.834902491412919
2026-03-01,2026,3,台北市,台北萬豪酒店,96.49,85.9242624996383,-10.565737500361692,10.565737500361692
2026-04-01,2026,4,台北市,台北萬豪酒店,94.48,89.28803794709673,-5.191962052903278,5.191962052903278
2026-05-01,2026,5,台北市,台北萬豪酒店,91.69,86.98609914706044,-4.7039008529395545,4.7039008529395545
2026-06-01,2026,6,台北市,台北萬豪酒店,88.18,88.51897584732968,0.338975847329678,0.338975847329678
2026-01-01,2026,1,台北市,台北遠東香格里拉,72.04,75.17388391281385,3.133883912813843,3.133883912813843
2026-02-01,2026,2,台北市,台北遠東香格里拉,68.59,75.31544380098065,6.725443800980642,6.725443800980642
2026-03-01,2026,3,台北市,台北遠東香格里拉,82.23,74.80530858588133,-7.424691414118669,7.424691414118669
2026-04-01,2026,4,台北市,台北遠東香格里拉,77.68,78.75592914379364,1.0759291437936298,1.0759291437936298
2026-05-01,2026,5,台北市,台北遠東香格里拉,71.04,73.22873780118125,2.1887378011812473,2.1887378011812473
2026-06-01,2026,6,台北市,台北遠東香格里拉,68.48,73.36185006592648,4.881850065926471,4.881850065926471
2026-01-01,2026,1,台南市,台南大員皇冠假日酒店,67.25,66.10788719926856,-1.1421128007314394,1.1421128007314394
2026-02-01,2026,2,台南市,台南大員皇冠假日酒店,72.17,67.4487074544528,-4.7212925455472,4.7212925455472
2026-03-01,2026,3,台南市,台南大員皇冠假日酒店,53.81,70.15372125474833,16.34372125474833,16.34372125474833
2026-04-01,2026,4,台南市,台南大員皇冠假日酒店,63.84000000000001,59.33231635553067,-4.5076836444693384,4.5076836444693384
2026-05-01,2026,5,台南市,台南大員皇冠假日酒店,63.13999999999999,62.91834592254081,-0.22165407745918486,0.22165407745918486
2026-06-01,2026,6,台南市,台南大員皇冠假日酒店,65.01,60.74451231922804,-4.265487680771962,4.265487680771962
2026-01-01,2026,1,台南市,台南大飯店,61.71,62.85200373761791,1.1420037376179124,1.1420037376179124
2026-02-01,2026,2,台南市,台南大飯店,69.48,65.62567537132996,-3.8543246286700423,3.8543246286700423
2026-03-01,2026,3,台南市,台南大飯店,73.64,69.82050193991324,-3.819498060086758,3.819498060086758
2026-04-01,2026,4,台南市,台南大飯店,73.33,69.65512880801491,-3.6748711919850905,3.6748711919850905
2026-05-01,2026,5,台南市,台南大飯店,81.56,64.81751869455013,-16.74248130544987,16.74248130544987
2026-06-01,2026,6,台南市,台南大飯店,72.02,71.18358293175227,-0.8364170682477265,0.8364170682477265
2026-01-01,2026,1,台南市,台南遠東香格里拉,71.39,73.1060440104739,1.7160440104738939,1.7160440104738939
2026-02-01,2026,2,台南市,台南遠東香格里拉,73.81,74.52057875153228,0.7105787515322817,0.7105787515322817
2026-03-01,2026,3,台南市,台南遠東香格里拉,76.24,77.23696241322557,0.9969624132255746,0.9969624132255746
2026-04-01,2026,4,台南市,台南遠東香格里拉,78.31,77.49123035956065,-0.8187696404393563,0.8187696404393563
2026-05-01,2026,5,台南市,台南遠東香格里拉,76.79,74.50171704579478,-2.288282954205229,2.288282954205229
2026-06-01,2026,6,台南市,台南遠東香格里拉,70.33,75.34882412636536,5.0188241263653595,5.0188241263653595
2026-01-01,2026,1,台東縣,台東桂田喜來登酒店,38.45,45.16671959355516,6.716719593555155,6.716719593555155
2026-02-01,2026,2,台東縣,台東桂田喜來登酒店,50.1,41.02385092937424,-9.07614907062576,9.07614907062576
2026-03-01,2026,3,台東縣,台東桂田喜來登酒店,52.15,50.833731046118345,-1.3162689538816537,1.3162689538816537
2026-04-01,2026,4,台東縣,台東桂田喜來登酒店,58.43000000000001,52.4515609127646,-5.978439087235408,5.978439087235408
2026-05-01,2026,5,台東縣,台東桂田喜來登酒店,52.96999999999999,52.81541790918667,-0.15458209081332086,0.15458209081332086
2026-06-01,2026,6,台東縣,台東桂田喜來登酒店,48.24,51.726148376205586,3.486148376205584,3.486148376205584
2026-01-01,2026,1,台南市,台糖長榮酒店(台南),63.01,54.35294754995235,-8.657052450047651,8.657052450047651
2026-02-01,2026,2,台南市,台糖長榮酒店(台南),82.29,67.1078929050175,-15.182107094982513,15.182107094982513
2026-03-01,2026,3,台南市,台糖長榮酒店(台南),69.53,77.03043886096175,7.500438860961751,7.500438860961751
2026-04-01,2026,4,台南市,台糖長榮酒店(台南),71.08,71.43723563170563,0.35723563170563466,0.35723563170563466
2026-05-01,2026,5,台南市,台糖長榮酒店(台南),77.21,71.67573899886091,-5.534261001139086,5.534261001139086
2026-06-01,2026,6,台南市,台糖長榮酒店(台南),76.97,73.32456172669636,-3.6454382733036397,3.6454382733036397
2026-01-01,2026,1,桃園市,名人堂花園大飯店,31.2,38.202889034997774,7.002889034997775,7.002889034997775
2026-02-01,2026,2,桃園市,名人堂花園大飯店,39.01,37.68447176542476,-1.3255282345752377,1.3255282345752377
2026-03-01,2026,3,桃園市,名人堂花園大飯店,29.44,35.94198962043669,6.501989620436692,6.501989620436692
2026-04-01,2026,4,桃園市,名人堂花園大飯店,33.54,38.24336094395388,4.703360943953882,4.703360943953882
2026-05-01,2026,5,桃園市,名人堂花園大飯店,39.72,36.22540559874059,-3.4945944012594055,3.4945944012594055
2026-06-01,2026,6,桃園市,名人堂花園大飯店,39.4,39.48135382227014,0.08135382227013821,0.08135382227013821
2026-01-01,2026,1,嘉義縣,名都觀光渡假大飯店,8.05,21.13856319236618,13.08856319236618,13.08856319236618
2026-02-01,2026,2,嘉義縣,名都觀光渡假大飯店,16.24,16.055059096349158,-0.18494090365084048,0.18494090365084048
2026-03-01,2026,3,嘉義縣,名都觀光渡假大飯店,24.71,17.93352197772728,-6.77647802227272,6.77647802227272
2026-04-01,2026,4,嘉義縣,名都觀光渡假大飯店,21.51,23.28367510542021,1.7736751054202067,1.7736751054202067
2026-05-01,2026,5,嘉義縣,名都觀光渡假大飯店,19.95,20.834739794585765,0.8847397945857658,0.8847397945857658
2026-06-01,2026,6,嘉義縣,名都觀光渡假大飯店,13.2,19.28769921546214,6.087699215462141,6.087699215462141
2026-01-01,2026,1,桃園市,和逸飯店桃園青埔館,74.99,75.52250642436432,0.5325064243643283,0.5325064243643283
2026-02-01,2026,2,桃園市,和逸飯店桃園青埔館,74.39,75.87843875257626,1.4884387525762577,1.4884387525762577
2026-03-01,2026,3,桃園市,和逸飯店桃園青埔館,80.26,77.00757829008849,-3.2524217099115162,3.2524217099115162
2026-04-01,2026,4,桃園市,和逸飯店桃園青埔館,73.7,76.40937550563692,2.7093755056369133,2.7093755056369133
2026-05-01,2026,5,桃園市,和逸飯店桃園青埔館,77.42,71.49238906313103,-5.927610936868973,5.927610936868973
2026-06-01,2026,6,桃園市,和逸飯店桃園青埔館,79.72,75.14616067661248,-4.573839323387517,4.573839323387517
2026-01-01,2026,1,台北市,國王大飯店,64.62,63.0980662584589,-1.5219337415411047,1.5219337415411047
2026-02-01,2026,2,台北市,國王大飯店,52.65,69.44402381161308,16.79402381161308,16.79402381161308
2026-03-01,2026,3,台北市,國王大飯店,82.77,66.04868125122377,-16.721318748776227,16.721318748776227
2026-04-01,2026,4,台北市,國王大飯店,60.07,74.99951425651864,14.929514256518637,14.929514256518637
2026-05-01,2026,5,台北市,國王大飯店,65.71,61.31376188846688,-4.3962381115331155,4.3962381115331155
2026-06-01,2026,6,台北市,國王大飯店,56.11999999999999,67.3736174202932,11.25361742029321,11.25361742029321
2026-01-01,2026,1,台北市,國聯大飯店,41.35,53.36021891506172,12.01021891506172,12.01021891506172
2026-02-01,2026,2,台北市,國聯大飯店,39.95,48.69094637381089,8.740946373810885,8.740946373810885
2026-03-01,2026,3,台北市,國聯大飯店,42.96,47.259211551319005,4.299211551319004,4.299211551319004
2026-04-01,2026,4,台北市,國聯大飯店,44.79,45.83662688211046,1.0466268821104592,1.0466268821104592
2026-05-01,2026,5,台北市,國聯大飯店,49.21,46.678869705202885,-2.5311302947971157,2.5311302947971157
2026-06-01,2026,6,台北市,國聯大飯店,53.53,49.95727124783663,-3.5727287521633713,3.5727287521633713
2026-01-01,2026,1,台北市,圓山大飯店,66.14,74.85767073051615,8.717670730516147,8.717670730516147
2026-02-01,2026,2,台北市,圓山大飯店,56.77,72.6981876260614,15.928187626061394,15.928187626061394
2026-03-01,2026,3,台北市,圓山大飯店,75.07,69.67906203727239,-5.390937962727605,5.390937962727605
2026-04-01,2026,4,台北市,圓山大飯店,68.89,71.77233310866086,2.882333108660859,2.882333108660859
2026-05-01,2026,5,台北市,圓山大飯店,83.5,67.33084231726886,-16.16915768273114,16.16915768273114
2026-06-01,2026,6,台北市,圓山大飯店,80.22,77.40855074026217,-2.8114492597378273,2.8114492597378273
2026-01-01,2026,1,屏東縣,墾丁怡灣渡假酒店,35.98,42.19428675753515,6.214286757535156,6.214286757535156
2026-02-01,2026,2,屏東縣,墾丁怡灣渡假酒店,46.26,37.196211402942865,-9.063788597057133,9.063788597057133
2026-03-01,2026,3,屏東縣,墾丁怡灣渡假酒店,32.41,44.748417419383046,12.338417419383049,12.338417419383049
2026-04-01,2026,4,屏東縣,墾丁怡灣渡假酒店,47.83,38.521221100109294,-9.308778899890704,9.308778899890704
2026-05-01,2026,5,屏東縣,墾丁怡灣渡假酒店,47.31,46.82525622849639,-0.48474377150360937,0.48474377150360937
2026-06-01,2026,6,屏東縣,墾丁怡灣渡假酒店,51.38,47.836610379528196,-3.5433896204718067,3.5433896204718067
2026-01-01,2026,1,屏東縣,墾丁福華渡假飯店,34.98,35.049344499133966,0.0693444991339689,0.0693444991339689
2026-02-01,2026,2,屏東縣,墾丁福華渡假飯店,31.9,37.42075477500163,5.520754775001635,5.520754775001635
2026-03-01,2026,3,屏東縣,墾丁福華渡假飯店,45.12,35.57135690585737,-9.548643094142626,9.548643094142626
2026-04-01,2026,4,屏東縣,墾丁福華渡假飯店,54.95,45.664976698581356,-9.285023301418647,9.285023301418647
2026-05-01,2026,5,屏東縣,墾丁福華渡假飯店,53.77000000000001,49.56553410711914,-4.204465892880869,4.204465892880869
2026-06-01,2026,6,屏東縣,墾丁福華渡假飯店,53.36,49.48125037346107,-3.8787496265389265,3.8787496265389265
2026-01-01,2026,1,新北市,大板根渡假酒店,78.61,73.12124323271539,-5.488756767284613,5.488756767284613
2026-02-01,2026,2,新北市,大板根渡假酒店,84.81,76.01752758433103,-8.792472415668968,8.792472415668968
2026-03-01,2026,3,新北市,大板根渡假酒店,75.28,79.32049888002682,4.040498880026817,4.040498880026817
2026-04-01,2026,4,新北市,大板根渡假酒店,77.05,74.98760401458432,-2.0623959854156766,2.0623959854156766
2026-05-01,2026,5,新北市,大板根渡假酒店,74.77,75.04608750618824,0.2760875061882473,0.2760875061882473
2026-06-01,2026,6,新北市,大板根渡假酒店,72.49,72.10155181063398,-0.38844818936601655,0.38844818936601655
2026-01-01,2026,1,台北市,天成大飯店,92.06,85.60865049709288,-6.451349502907121,6.451349502907121
2026-02-01,2026,2,台北市,天成大飯店,82.9,88.95929604772272,6.059296047722711,6.059296047722711
2026-03-01,2026,3,台北市,天成大飯店,94.43,89.9892144008998,-4.440785599100209,4.440785599100209
2026-04-01,2026,4,台北市,天成大飯店,98.7,90.59984971718266,-8.100150282817339,8.100150282817339
2026-05-01,2026,5,台北市,天成大飯店,95.5,90.00405835630008,-5.495941643699922,5.495941643699922
2026-06-01,2026,6,台北市,天成大飯店,98.85,90.60095209461696,-8.249047905383037,8.249047905383037
2026-01-01,2026,1,花蓮縣,太魯閣晶英酒店,21.09,24.499547663668814,3.409547663668814,3.409547663668814
2026-02-01,2026,2,花蓮縣,太魯閣晶英酒店,35.29,23.42725366568162,-11.86274633431838,11.86274633431838
2026-03-01,2026,3,花蓮縣,太魯閣晶英酒店,34.88,34.30796830279106,-0.5720316972089421,0.5720316972089421
2026-04-01,2026,4,花蓮縣,太魯閣晶英酒店,42.67,33.71027463428431,-8.959725365715691,8.959725365715691
2026-05-01,2026,5,花蓮縣,太魯閣晶英酒店,38.75,37.18384260135073,-1.566157398649267,1.566157398649267
2026-06-01,2026,6,花蓮縣,太魯閣晶英酒店,46.1,38.82100467490056,-7.278995325099444,7.278995325099444
2026-01-01,2026,1,台東縣,娜路彎大酒店,57.98,49.744330609608014,-8.235669390391983,8.235669390391983
2026-02-01,2026,2,台東縣,娜路彎大酒店,47.61,53.33425445343323,5.7242544534332325,5.7242544534332325
2026-03-01,2026,3,台東縣,娜路彎大酒店,53.93,49.34089312661256,-4.589106873387436,4.589106873387436
2026-04-01,2026,4,台東縣,娜路彎大酒店,52.92,53.58970055814519,0.6697005581451876,0.6697005581451876
2026-05-01,2026,5,台東縣,娜路彎大酒店,52.91,49.2046386901059,-3.7053613098940943,3.7053613098940943
2026-06-01,2026,6,台東縣,娜路彎大酒店,49.16,51.11130227173556,1.951302271735564,1.951302271735564
2026-01-01,2026,1,高雄市,寒軒國際大飯店,66.77,73.95798137027556,7.1879813702755655,7.1879813702755655
2026-02-01,2026,2,高雄市,寒軒國際大飯店,62.9,69.76500186123764,6.865001861237637,6.865001861237637
2026-03-01,2026,3,高雄市,寒軒國際大飯店,76.26,71.46182417847069,-4.798175821529313,4.798175821529313
2026-04-01,2026,4,高雄市,寒軒國際大飯店,74.37,75.39708409476395,1.02708409476395,1.02708409476395
2026-05-01,2026,5,高雄市,寒軒國際大飯店,86.69,71.18492121290822,-15.505078787091776,15.505078787091776
2026-06-01,2026,6,高雄市,寒軒國際大飯店,85.1,79.92775667170572,-5.172243328294272,5.172243328294272
2026-01-01,2026,1,澎湖縣,寶華大飯店,4.32,3.3616833468878218,-0.9583166531121785,0.9583166531121785
2026-02-01,2026,2,澎湖縣,寶華大飯店,3.67,9.579825729656184,5.909825729656184,5.909825729656184
2026-03-01,2026,3,澎湖縣,寶華大飯店,11.94,10.924250477966426,-1.0157495220335733,1.0157495220335733
2026-04-01,2026,4,澎湖縣,寶華大飯店,13.47,19.407525827473503,5.937525827473502,5.937525827473502
2026-05-01,2026,5,澎湖縣,寶華大飯店,32.04,19.941261130466888,-12.098738869533111,12.098738869533111
2026-06-01,2026,6,澎湖縣,寶華大飯店,28.559999999999995,31.597719143762035,3.0377191437620397,3.0377191437620397
2026-01-01,2026,1,桃園市,尊爵大飯店,66.56,64.62751506799317,-1.9324849320068296,1.9324849320068296
2026-02-01,2026,2,桃園市,尊爵大飯店,59.58,66.73588839717918,7.155888397179183,7.155888397179183
2026-03-01,2026,3,桃園市,尊爵大飯店,73.5,64.7933619208068,-8.706638079193198,8.706638079193198
2026-04-01,2026,4,桃園市,尊爵大飯店,66.25,70.63398208646151,4.383982086461515,4.383982086461515
2026-05-01,2026,5,桃園市,尊爵大飯店,60.150000000000006,65.48019095711669,5.330190957116685,5.330190957116685
2026-06-01,2026,6,桃園市,尊爵大飯店,60.89,60.46139059947848,-0.4286094005215233,0.4286094005215233
2026-01-01,2026,1,桃園市,尊爵天際大飯店,89.2,80.02301010979261,-9.176989890207395,9.176989890207395
2026-02-01,2026,2,桃園市,尊爵天際大飯店,78.09,86.27802569001686,8.188025690016858,8.188025690016858
2026-03-01,2026,3,桃園市,尊爵天際大飯店,88.06,86.23181664625864,-1.828183353741366,1.828183353741366
2026-04-01,2026,4,桃園市,尊爵天際大飯店,78.61,83.74618598742249,5.136185987422493,5.136185987422493
2026-05-01,2026,5,桃園市,尊爵天際大飯店,73.85,76.54840634696447,2.6984063469644752,2.6984063469644752
2026-06-01,2026,6,桃園市,尊爵天際大飯店,70.83,74.97447053662049,4.144470536620489,4.144470536620489
2026-01-01,2026,1,宜蘭縣,山泉大飯店,73.02,66.70153292296801,-6.318467077031983,6.318467077031983
2026-02-01,2026,2,宜蘭縣,山泉大飯店,54.75,69.8661554849901,15.116155484990102,15.116155484990102
2026-03-01,2026,3,宜蘭縣,山泉大飯店,71.72,63.59100593572736,-8.12899406427264,8.12899406427264
2026-04-01,2026,4,宜蘭縣,山泉大飯店,67.37,68.29388849529421,0.9238884952942072,0.9238884952942072
2026-05-01,2026,5,宜蘭縣,山泉大飯店,49.09,65.16076774708111,16.070767747081106,16.070767747081106
2026-06-01,2026,6,宜蘭縣,山泉大飯店,44.47,56.46628075263462,11.996280752634618,11.996280752634618
2026-01-01,2026,1,宜蘭縣,幼獅大飯店,7.429999999999999,11.44942506205995,4.019425062059951,4.019425062059951
2026-02-01,2026,2,宜蘭縣,幼獅大飯店,16.85,8.71783510185059,-8.132164898149412,8.132164898149412
2026-03-01,2026,3,宜蘭縣,幼獅大飯店,10.3,16.569806841872744,6.269806841872743,6.269806841872743
2026-04-01,2026,4,宜蘭縣,幼獅大飯店,13.77,15.184990771653771,1.4149907716537715,1.4149907716537715
2026-05-01,2026,5,宜蘭縣,幼獅大飯店,10.96,13.511737185375567,2.5517371853755666,2.5517371853755666
2026-06-01,2026,6,宜蘭縣,幼獅大飯店,11.38,13.351620950936157,1.9716209509361562,1.9716209509361562
2026-01-01,2026,1,宜蘭縣,悅川酒店,67.9,71.28453444550802,3.3845344455080095,3.3845344455080095
2026-02-01,2026,2,宜蘭縣,悅川酒店,68.2,71.06276167290541,2.862761672905407,2.862761672905407
2026-03-01,2026,3,宜蘭縣,悅川酒店,69.65,68.68198064772395,-0.968019352276059,0.968019352276059
2026-04-01,2026,4,宜蘭縣,悅川酒店,66.63,68.62201623407442,1.992016234074427,1.992016234074427
2026-05-01,2026,5,宜蘭縣,悅川酒店,73.94,64.92036548016034,-9.019634519839656,9.019634519839656
2026-06-01,2026,6,宜蘭縣,悅川酒店,78.77,70.49885674264553,-8.271143257354467,8.271143257354467
2026-01-01,2026,1,新竹縣,新竹喜來登大飯店,76.98,70.16114547414502,-6.818854525854988,6.818854525854988
2026-02-01,2026,2,新竹縣,新竹喜來登大飯店,65.21,78.94475918879395,13.734759188793959,13.734759188793959
